X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
981.11722	-380.95479	1402.73187	-10.75220	-23.32814	171.09137	0.31530	-0.90717	0.07915	-0.41324	-0.14220	-0.98203	0.12406	-0.39600	0.17131	0.90213	
979.98708	-384.17550	1407.28640	-10.87117	-23.74555	171.36314	0.31988	-0.90496	0.07239	-0.41929	-0.13746	-0.98232	0.12708	-0.40268	0.17263	0.89892	
978.82235	-387.39471	1411.76801	-10.98876	-24.20103	171.60030	0.30524	-0.90233	0.06610	-0.42595	-0.13324	-0.98255	0.12979	-0.40994	0.17386	0.89539	
977.60547	-390.66939	1416.10504	-11.18458	-24.51065	171.78519	0.32797	-0.90055	0.06053	-0.43052	-0.13001	-0.98244	0.13383	-0.41486	0.17649	0.89260	
976.34974	-393.96116	1420.29592	-11.35569	-24.88259	171.94789	0.32137	-0.89823	0.05530	-0.43604	-0.12707	-0.98236	0.13717	-0.42076	0.17862	0.88941	
975.03498	-397.29617	1424.36023	-11.52724	-25.22005	172.07600	0.32477	-0.89604	0.05074	-0.44106	-0.12472	-0.98221	0.14037	-0.42610	0.18079	0.88643	
973.76357	-400.64386	1428.30041	-11.78454	-25.51148	172.18076	0.31836	-0.89411	0.04604	-0.44548	-0.12278	-0.98179	0.14497	-0.43069	0.18432	0.88348	
972.47464	-404.06449	1432.14256	-12.02446	-25.82321	172.23495	0.30302	-0.89189	0.04223	-0.45028	-0.12162	-0.98135	0.14886	-0.43560	0.18753	0.88039	
971.18309	-407.50419	1435.85325	-12.25724	-26.04416	172.28697	0.31766	-0.89033	0.03878	-0.45367	-0.12058	-0.98087	0.15280	-0.43906	0.19074	0.87797	
969.82043	-411.05784	1439.43416	-12.45707	-26.31887	172.23347	0.22618	-0.88812	0.03719	-0.45811	-0.12113	-0.98043	0.15522	-0.44337	0.19335	0.87524	
968.60062	-414.57931	1443.03349	-12.73423	-26.43852	172.23575	0.29285	-0.88720	0.03453	-0.46008	-0.12097	-0.97972	0.15974	-0.44524	0.19737	0.87339	
967.32125	-418.12724	1446.51652	-12.93309	-26.45062	172.13297	0.28473	-0.88689	0.03465	-0.46068	-0.12255	-0.97910	0.16229	-0.44543	0.20038	0.87261	
966.01353	-421.81821	1449.83574	-13.17284	-26.72769	172.04716	0.27386	-0.88456	0.03321	-0.46523	-0.12357	-0.97850	0.16511	-0.44975	0.20354	0.86965	
964.73867	-425.47505	1453.10675	-13.40899	-26.84261	171.90190	0.28707	-0.88335	0.03336	-0.46752	-0.12569	-0.97779	0.16771	-0.45154	0.20691	0.86793	
963.45988	-429.20738	1456.28685	-13.61751	-26.89894	171.73933	0.29480	-0.88255	0.03423	-0.46897	-0.12813	-0.97711	0.16982	-0.45242	0.20997	0.86674	
962.19133	-432.98056	1459.36489	-13.83512	-27.03685	171.58052	0.28254	-0.88111	0.03464	-0.47163	-0.13042	-0.97644	0.17193	-0.45456	0.21300	0.86487	
960.94552	-436.78168	1462.37183	-14.02240	-27.10069	171.42950	0.29157	-0.88027	0.03544	-0.47315	-0.13266	-0.97582	0.17373	-0.45556	0.21570	0.86368	
959.70117	-440.63526	1465.25621	-14.20544	-27.25208	171.24556	0.28037	-0.87864	0.03649	-0.47608	-0.13531	-0.97523	0.17498	-0.45791	0.21816	0.86182	
958.44890	-444.52452	1468.06108	-14.37200	-27.30706	171.03270	0.26776	-0.87770	0.03851	-0.47766	-0.13850	-0.97461	0.17591	-0.45876	0.22056	0.86075	
957.22105	-448.42630	1470.77672	-14.53288	-27.43201	170.82420	0.26652	-0.87620	0.04024	-0.48026	-0.14153	-0.97405	0.17661	-0.46070	0.22272	0.85916	
955.94249	-452.35430	1473.35486	-14.68126	-27.49576	170.59969	0.21045	-0.87513	0.04256	-0.48201	-0.14488	-0.97347	0.17709	-0.46168	0.22481	0.85808	
954.69556	-456.31600	1475.83060	-14.80901	-27.62169	170.37659	0.21554	-0.87356	0.04478	-0.48465	-0.14812	-0.97299	0.17707	-0.46363	0.22647	0.85660	
953.47072	-460.27253	1478.23742	-14.95497	-27.77202	170.20178	0.20493	-0.87190	0.04592	-0.48752	-0.15058	-0.97250	0.17769	-0.46595	0.22833	0.85484	
952.19695	-464.24557	1480.49201	-15.08349	-27.89975	169.99181	0.20257	-0.87032	0.04789	-0.49015	-0.15359	-0.97202	0.17775	-0.46793	0.22998	0.85332	
950.91295	-468.21966	1482.65730	-15.21000	-28.09243	169.81850	0.19138	-0.86830	0.04898	-0.49362	-0.15594	-0.97161	0.17790	-0.47090	0.23145	0.85129	
949.62279	-472.17333	1484.69266	-15.35227	-28.32995	169.64734	0.17837	-0.86590	0.04970	-0.49774	-0.15818	-0.97120	0.17821	-0.47455	0.23304	0.84882	
948.31589	-476.12604	1486.58413	-15.49034	-28.54538	169.50009	0.19774	-0.86373	0.05013	-0.50146	-0.16008	-0.97080	0.17869	-0.47785	0.23461	0.84653	
946.99780	-480.10610	1488.35450	-15.59335	-28.70466	169.34247	0.18492	-0.86198	0.05125	-0.50435	-0.16221	-0.97046	0.17862	-0.48029	0.23577	0.84482	
945.67914	-484.04216	1489.95671	-15.73127	-29.01379	169.19928	0.18168	-0.85901	0.05120	-0.50939	-0.16388	-0.97013	0.17884	-0.48502	0.23710	0.84175	
944.37302	-488.00899	1491.42060	-15.86288	-29.25930	169.06477	0.18258	-0.85658	0.05130	-0.51346	-0.16550	-0.96980	0.17919	-0.48876	0.23846	0.83919	
943.21984	-491.94916	1492.73203	-15.90287	-29.45510	168.92792	0.18178	-0.85453	0.05246	-0.51674	-0.16722	-0.96970	0.17809	-0.49174	0.23859	0.83742	
941.96011	-495.82330	1493.94002	-16.05314	-29.65096	168.87704	0.14827	-0.85273	0.05116	-0.51984	-0.16765	-0.96934	0.17962	-0.49471	0.24032	0.83517	
940.63653	-499.77814	1494.86591	-16.17175	-29.94391	168.71031	0.18267	-0.84975	0.05169	-0.52465	-0.16964	-0.96906	0.17928	-0.49915	0.24134	0.83223	
939.32563	-503.65418	1495.60648	-16.29908	-30.25013	168.49013	0.19597	-0.84646	0.05298	-0.52981	-0.17237	-0.96872	0.17853	-0.50378	0.24244	0.82912	
938.07948	-507.49140	1496.24181	-16.50883	-30.44730	168.32069	0.14680	-0.84425	0.05307	-0.53332	-0.17452	-0.96808	0.17993	-0.50675	0.24498	0.82656	
936.81191	-511.13147	1496.79031	-16.69893	-30.26132	168.14005	0.17045	-0.84530	0.05514	-0.53144	-0.17752	-0.96714	0.18201	-0.50394	0.24819	0.82731	
935.53315	-515.13331	1496.96869	-16.78541	-30.56601	167.91557	0.18636	-0.84196	0.05683	-0.53653	-0.18026	-0.96692	0.18046	-0.50853	0.24866	0.82436	
934.19270	-519.13026	1496.93152	-17.01955	-30.63658	167.85344	0.20051	-0.84115	0.05538	-0.53795	-0.18104	-0.96618	0.18362	-0.50959	0.25184	0.82273	
932.99837	-523.06213	1496.88086	-16.96073	-31.99403	167.66930	0.27860	-0.82854	0.05327	-0.55739	-0.18112	-0.96745	0.17676	-0.52983	0.24741	0.81121	
931.73386	-526.79832	1496.36714	-17.34916	-31.05353	167.39790	0.20272	-0.83605	0.05814	-0.54557	-0.18691	-0.96507	0.18359	-0.51584	0.25546	0.81771	
930.51914	-530.59458	1495.79993	-17.55232	-31.18894	167.13498	0.18472	-0.83399	0.06003	-0.54850	-0.19047	-0.96428	0.18407	-0.51786	0.25799	0.81564	
929.33110	-534.41658	1494.98867	-17.70469	-31.32719	166.86899	0.19134	-0.83188	0.06244	-0.55144	-0.19406	-0.96365	0.18364	-0.51992	0.25978	0.81375	
928.16407	-538.23289	1493.97461	-17.86476	-31.46427	166.55798	0.19641	-0.82960	0.06551	-0.55450	-0.19828	-0.96293	0.18288	-0.52197	0.26167	0.81184	
927.04000	-541.97248	1492.80554	-18.06730	-31.44575	166.23958	0.18590	-0.82865	0.06898	-0.55550	-0.20293	-0.96189	0.18326	-0.52169	0.26459	0.81107	
925.90497	-545.59145	1491.39751	-18.32684	-32.10163	165.70389	0.30299	-0.82087	0.07248	-0.56649	-0.20918	-0.96114	0.18013	-0.53142	0.26636	0.80414	
924.81774	-549.24893	1489.79761	-18.50174	-32.06597	165.31741	0.33593	-0.81976	0.07739	-0.56745	-0.21479	-0.96005	0.17936	-0.53090	0.26892	0.80364	
923.73599	-552.87579	1487.99476	-18.74313	-31.98414	164.88202	0.36014	-0.81884	0.08267	-0.56804	-0.22122	-0.95858	0.17939	-0.52968	0.27255	0.80321	
922.69177	-556.53605	1486.06509	-18.93444	-31.72883	164.44710	0.31726	-0.81940	0.08922	-0.56623	-0.22806	-0.95701	0.17923	-0.52590	0.27599	0.80452	
921.66985	-560.06930	1483.91459	-19.16654	-31.61443	163.95470	0.32301	-0.81842	0.09568	-0.56660	-0.23538	-0.95534	0.17867	-0.52420	0.27959	0.80439	
920.68238	-563.60069	1481.63408	-19.41067	-31.29748	163.41495	0.31166	-0.81893	0.10375	-0.56443	-0.24390	-0.95320	0.17866	-0.51948	0.28398	0.80591	
919.73432	-567.03135	1479.17691	-19.66449	-31.04730	162.83127	0.33176	-0.81857	0.11215	-0.56336	-0.25290	-0.95095	0.17815	-0.51575	0.28830	0.80678	
918.80485	-570.41534	1476.55530	-19.87237	-30.78961	162.18405	0.29898	-0.81786	0.12208	-0.56232	-0.26284	-0.94859	0.17633	-0.51189	0.29201	0.80790	
917.97419	-573.77176	1473.90065	-20.15548	-30.29407	161.56958	0.35782	-0.81916	0.13189	-0.55819	-0.27298	-0.94556	0.17718	-0.50444	0.29752	0.81057	
917.16885	-577.01922	1470.99574	-20.35332	-29.84959	160.88667	0.42064	-0.81952	0.14342	-0.55481	-0.28400	-0.94256	0.17584	-0.49772	0.30167	0.81318	
916.46318	-580.34585	1468.04812	-20.53403	-29.40685	160.23500	0.36330	-0.81983	0.15460	-0.55134	-0.29459	-0.93954	0.17461	-0.49101	0.30557	0.81581	
915.81770	-583.60581	1464.93695	-20.70617	-28.86861	159.55121	0.34749	-0.82054	0.16685	-0.54669	-0.30595	-0.93610	0.17351	-0.48280	0.30964	0.81916	
915.29050	-586.68233	1461.74101	-20.88240	-28.25707	158.85326	0.44546	-0.82152	0.17967	-0.54114	-0.31777	-0.93228	0.17287	-0.47343	0.31397	0.82297	
914.78173	-589.90344	1458.43086	-20.98699	-27.62554	158.21878	0.44090	-0.82274	0.19223	-0.53492	-0.32876	-0.92863	0.17194	-0.46369	0.31733	0.82722	
914.32899	-592.96490	1454.96277	-21.08738	-27.12568	157.52261	0.41068	-0.82240	0.20513	-0.53065	-0.34027	-0.92487	0.16982	-0.45594	0.32022	0.83041	
913.95638	-596.07673	1451.42521	-21.17690	-26.57041	156.86809	0.35737	-0.82248	0.21773	-0.52547	-0.35136	-0.92098	0.16835	-0.44730	0.32310	0.83399	
913.70339	-598.94725	1447.82052	-21.31439	-25.85585	156.24429	0.47161	-0.82365	0.23020	-0.51828	-0.36251	-0.91652	0.16902	-0.43611	0.32710	0.83834	
913.47731	-601.89801	1443.95977	-21.32254	-25.25725	155.57039	0.46263	-0.82343	0.24401	-0.51227	-0.37404	-0.91231	0.16668	-0.42668	0.32886	0.84249	
913.28349	-604.67208	1440.02017	-21.46188	-24.72685	154.82249	0.50003	-0.82202	0.25742	-0.50796	-0.38642	-0.90735	0.16551	-0.41829	0.33234	0.84533	
913.16862	-607.31533	1436.06357	-21.34051	-23.99443	154.19319	0.54606	-0.82247	0.27226	-0.49941	-0.39772	-0.90296	0.16272	-0.40665	0.33246	0.85094	
913.07239	-610.00471	1431.89239	-21.39131	-23.43277	153.54387	0.54589	-0.82144	0.28497	-0.49399	-0.40877	-0.89822	0.16158	-0.39767	0.33465	0.85432	
913.06394	-612.55204	1427.62570	-21.47864	-22.89407	152.94215	0.58858	-0.82040	0.29645	-0.48895	-0.41906	-0.89350	0.16140	-0.38903	0.33731	0.85725	
913.04972	-615.06849	1423.31229	-21.55280	-22.32832	152.38232	0.59431	-0.81963	0.30749	-0.48339	-0.42881	-0.88880	0.16170	-0.37991	0.33981	0.86034	
913.00546	-617.45275	1418.85528	-21.50708	-21.79700	151.84410	0.58425	-0.81863	0.31899	-0.47758	-0.43814	-0.88452	0.16022	-0.37132	0.34041	0.86386	
912.95148	-619.86199	1414.34639	-21.56898	-21.59287	151.31635	0.56921	-0.81572	0.32768	-0.47669	-0.44629	-0.88079	0.15824	-0.36801	0.34182	0.86471	
912.93348	-622.15655	1409.88951	-21.58113	-21.12337	150.88625	0.62767	-0.81495	0.33663	-0.47173	-0.45385	-0.87690	0.15830	-0.36038	0.34310	0.86741	
912.86134	-624.28128	1405.27621	-21.59780	-20.99335	150.42938	0.53347	-0.81202	0.34415	-0.47137	-0.46074	-0.87376	0.15576	-0.35826	0.34366	0.86807	
912.80540	-626.40842	1400.62029	-21.59849	-20.78839	149.95909	0.53219	-0.80931	0.35237	-0.46995	-0.46803	-0.87029	0.15345	-0.35492	0.34414	0.86925	
912.75053	-628.46587	1395.88551	-21.59724	-20.50415	149.47400	0.51532	-0.80683	0.36121	-0.46750	-0.47575	-0.86641	0.15164	-0.35028	0.34476	0.87089	
912.76424	-630.42437	1391.13448	-21.62486	-20.38695	148.97736	0.49675	-0.80328	0.36909	-0.46745	-0.48309	-0.86281	0.14892	-0.34836	0.34544	0.87139	
912.78831	-632.27513	1386.31381	-21.68567	-20.27801	148.52809	0.47063	-0.80004	0.37590	-0.46759	-0.48972	-0.85939	0.14702	-0.34658	0.34661	0.87163	
912.86352	-634.01632	1381.47627	-21.67820	-19.98673	148.11220	0.46396	-0.79795	0.38369	-0.46483	-0.49644	-0.85573	0.14586	-0.34180	0.34715	0.87330	
912.96484	-635.71875	1376.59169	-21.68249	-19.86968	147.73318	0.45238	-0.79523	0.38991	-0.46430	-0.50208	-0.85278	0.14380	-0.33988	0.34747	0.87393	
913.09938	-637.30656	1371.66420	-21.65732	-19.68967	147.32744	0.41448	-0.79255	0.39706	-0.46282	-0.50827	-0.84947	0.14161	-0.33693	0.34748	0.87507	
913.19661	-638.86924	1366.78811	-21.58530	-19.63680	146.89986	0.30822	-0.78900	0.40424	-0.46268	-0.51434	-0.84648	0.13753	-0.33606	0.34649	0.87579	
913.43166	-640.29650	1361.90482	-21.53974	-19.48084	146.56584	0.32793	-0.78675	0.41032	-0.46116	-0.51944	-0.84370	0.13548	-0.33349	0.34613	0.87691	
913.68860	-641.63409	1356.97269	-21.46183	-19.26583	146.29297	0.31521	-0.78530	0.41604	-0.45849	-0.52387	-0.84120	0.13396	-0.32995	0.34539	0.87854	
913.94305	-642.99475	1352.08963	-21.36651	-19.14530	145.88354	0.28300	-0.78211	0.42340	-0.45721	-0.52985	-0.83802	0.13033	-0.32796	0.34418	0.87976	
914.24345	-644.21746	1347.15436	-21.34654	-19.10131	145.58069	0.27502	-0.77950	0.42820	-0.45718	-0.53412	-0.83566	0.12800	-0.32724	0.34397	0.88011	
914.58959	-645.32222	1342.19997	-21.22527	-19.08579	145.32320	0.24915	-0.77717	0.43300	-0.45664	-0.53767	-0.83394	0.12431	-0.32698	0.34213	0.88092	
914.98583	-646.39400	1337.24087	-21.09800	-18.92166	145.13060	0.27646	-0.77612	0.43761	-0.45401	-0.54081	-0.83219	0.12237	-0.32428	0.34051	0.88255	
915.34826	-647.40716	1332.25419	-20.97984	-19.00967	144.93309	0.27109	-0.77384	0.44099	-0.45463	-0.54320	-0.83123	0.11831	-0.32573	0.33851	0.88279	
915.12094	-648.72556	1327.41403	-20.07572	-17.86043	144.31218	1.22376	-0.77306	0.46242	-0.43422	-0.55525	-0.82427	0.11075	-0.30670	0.32672	0.89397	
916.10930	-649.32109	1322.21324	-20.37354	-18.55182	144.62372	0.34547	-0.77300	0.45241	-0.44474	-0.54886	-0.82849	0.11119	-0.31816	0.33005	0.88873	
916.51574	-650.19544	1317.21622	-20.19737	-18.60281	144.55537	0.34277	-0.77211	0.45453	-0.44412	-0.54962	-0.82845	0.10765	-0.31901	0.32722	0.88947	
916.92327	-651.01340	1312.21224	-20.05171	-18.64918	144.46281	0.31223	-0.77101	0.45678	-0.44372	-0.55071	-0.82814	0.10441	-0.31977	0.32487	0.89006	
917.38219	-651.77224	1307.20966	-19.98437	-18.77361	144.34454	0.27328	-0.76931	0.45844	-0.44497	-0.55190	-0.82772	0.10139	-0.32183	0.32358	0.88979	
917.77136	-652.47696	1302.19276	-19.76941	-18.86539	144.28108	0.25319	-0.76828	0.46061	-0.44451	-0.55245	-0.82789	0.09696	-0.32335	0.32007	0.89051	
918.22930	-653.01846	1297.27691	-19.57102	-18.80143	144.24387	0.25404	-0.76821	0.46297	-0.44217	-0.55316	-0.82771	0.09439	-0.32229	0.31710	0.89195	
918.64195	-653.57893	1292.34035	-19.42988	-18.91426	144.18498	0.22490	-0.76713	0.46440	-0.44255	-0.55357	-0.82783	0.09087	-0.32415	0.31469	0.89213	
919.07977	-654.03213	1287.46591	-19.22572	-18.87796	144.14055	0.22994	-0.76686	0.46678	-0.44050	-0.55429	-0.82767	0.08791	-0.32355	0.31158	0.89344	
919.47367	-654.44470	1282.57478	-19.09522	-18.92604	144.07419	0.20143	-0.76600	0.46853	-0.44014	-0.55502	-0.82748	0.08507	-0.32435	0.30945	0.89389	
919.88606	-654.75153	1277.74346	-18.88280	-18.82629	144.03940	0.21386	-0.76612	0.47109	-0.43719	-0.55581	-0.82719	0.08266	-0.32270	0.30632	0.89556	
920.32017	-654.99591	1272.98764	-18.74397	-18.79518	144.00264	0.22992	-0.76590	0.47281	-0.43570	-0.55641	-0.82699	0.08066	-0.32219	0.30420	0.89647	
920.68133	-655.22906	1268.23478	-18.58023	-18.77184	143.95821	0.21105	-0.76558	0.47480	-0.43412	-0.55708	-0.82677	0.07817	-0.32180	0.30168	0.89746	
921.05987	-655.35971	1263.51414	-18.44021	-18.69041	143.90532	0.21088	-0.76543	0.47697	-0.43199	-0.55805	-0.82627	0.07650	-0.32045	0.29963	0.89863	
921.41940	-655.46585	1258.83069	-18.29672	-18.62055	143.84755	0.18760	-0.76518	0.47917	-0.42999	-0.55906	-0.82576	0.07465	-0.31930	0.29750	0.89974	
921.76384	-655.54577	1254.18406	-18.11291	-18.47990	143.81151	0.20330	-0.76546	0.48165	-0.42671	-0.56000	-0.82527	0.07303	-0.31697	0.29486	0.90144	
922.11337	-655.56012	1249.62526	-17.96650	-18.37228	143.80800	0.21428	-0.76591	0.48324	-0.42411	-0.56039	-0.82510	0.07190	-0.31519	0.29274	0.90275	
922.46056	-655.53435	1245.10338	-17.80255	-18.24009	143.80096	0.20970	-0.76642	0.48509	-0.42105	-0.56092	-0.82485	0.07072	-0.31300	0.29038	0.90428	
922.70965	-655.52922	1240.59090	-17.61465	-18.12414	143.77553	0.16449	-0.76668	0.48730	-0.41801	-0.56163	-0.82451	0.06891	-0.31108	0.28760	0.90582	
923.03606	-655.39275	1236.23048	-17.45184	-17.91611	143.78044	0.22187	-0.76764	0.48925	-0.41396	-0.56223	-0.82414	0.06855	-0.30762	0.28536	0.90771	
923.26496	-655.29470	1231.90549	-17.28137	-17.74414	143.78716	0.17906	-0.76844	0.49107	-0.41030	-0.56268	-0.82389	0.06776	-0.30477	0.28293	0.90943	
923.51265	-655.09399	1227.66699	-17.11333	-17.47467	143.79073	0.18761	-0.76963	0.49328	-0.40539	-0.56347	-0.82334	0.06790	-0.30028	0.28068	0.91162	
923.71748	-654.86947	1223.47575	-16.99700	-17.32691	143.78694	0.16849	-0.77021	0.49474	-0.40250	-0.56398	-0.82302	0.06759	-0.29782	0.27906	0.91292	
923.93261	-654.55038	1219.41306	-16.87961	-17.09387	143.79785	0.16763	-0.77129	0.49632	-0.39847	-0.56454	-0.82258	0.06817	-0.29394	0.27753	0.91464	
924.11017	-654.22951	1215.42211	-16.81626	-16.89813	143.79761	0.16993	-0.77209	0.49753	-0.39540	-0.56514	-0.82210	0.06911	-0.29067	0.27681	0.91591	
924.27056	-653.87742	1211.51927	-16.88020	-16.77525	143.81905	0.21613	-0.77281	0.49726	-0.39434	-0.56522	-0.82185	0.07133	-0.28862	0.27801	0.91619	
924.41229	-653.47271	1207.73226	-16.79351	-16.60027	143.83089	0.19508	-0.77363	0.49837	-0.39131	-0.56557	-0.82156	0.07182	-0.28569	0.27688	0.91745	
924.58416	-652.95533	1204.08705	-16.74726	-16.39091	143.84340	0.19931	-0.77459	0.49932	-0.38818	-0.56602	-0.82114	0.07323	-0.28219	0.27644	0.91867	
924.71080	-652.49076	1200.55877	-16.66988	-16.23741	143.85069	0.17714	-0.77527	0.50033	-0.38551	-0.56636	-0.82086	0.07362	-0.27962	0.27541	0.91976	
924.88929	-652.04959	1197.06973	-16.68997	-15.98883	143.83600	0.20538	-0.77610	0.50137	-0.38248	-0.56727	-0.82000	0.07616	-0.27545	0.27608	0.92082	
925.01116	-651.51594	1193.71582	-16.58235	-15.74982	143.83792	0.22734	-0.77704	0.50299	-0.37843	-0.56792	-0.81948	0.07691	-0.27144	0.27468	0.92243	
925.13740	-650.96996	1190.46697	-16.51995	-15.63719	143.84962	0.18934	-0.77759	0.50367	-0.37640	-0.56807	-0.81935	0.07716	-0.26954	0.27382	0.92324	
925.28884	-650.37939	1187.34774	-16.46282	-15.42756	143.84727	0.21899	-0.77835	0.50488	-0.37318	-0.56868	-0.81882	0.07832	-0.26602	0.27318	0.92445	
925.45609	-649.76860	1184.30538	-16.40037	-15.33486	143.85484	0.20411	-0.77877	0.50554	-0.37141	-0.56883	-0.81871	0.07836	-0.26446	0.27230	0.92516	
925.61074	-649.14582	1181.33463	-16.31144	-15.17379	143.85498	0.19538	-0.77937	0.50673	-0.36852	-0.56927	-0.81838	0.07863	-0.26175	0.27107	0.92629	
925.82216	-648.46731	1178.44729	-16.26541	-15.02555	143.85902	0.20241	-0.77996	0.50753	-0.36617	-0.56961	-0.81807	0.07941	-0.25925	0.27051	0.92715	
926.04461	-647.75617	1175.60225	-16.21057	-14.85665	143.86079	0.20783	-0.78059	0.50850	-0.36347	-0.57003	-0.81769	0.08025	-0.25640	0.26984	0.92814	
926.30830	-647.00526	1172.88967	-16.14751	-14.72732	143.89207	0.24850	-0.78137	0.50894	-0.36118	-0.56995	-0.81770	0.08079	-0.25422	0.26897	0.92899	
926.55544	-646.25263	1170.15380	-16.13028	-14.68072	143.92210	0.21464	-0.78183	0.50880	-0.36037	-0.56966	-0.81786	0.08117	-0.25343	0.26875	0.92927	
926.79863	-645.50779	1167.46200	-16.05519	-14.63315	143.97377	0.17922	-0.78251	0.50871	-0.35901	-0.56908	-0.81830	0.08088	-0.25263	0.26759	0.92982	
927.08396	-644.71029	1164.82873	-15.99765	-14.52329	144.05028	0.21048	-0.78366	0.50839	-0.35694	-0.56832	-0.81876	0.08158	-0.25077	0.26679	0.93056	
927.37945	-643.92866	1162.23008	-15.92658	-14.52140	144.14951	0.23103	-0.78465	0.50742	-0.35615	-0.56696	-0.81973	0.08120	-0.25074	0.26564	0.93089	
927.64250	-643.13497	1159.64031	-15.88012	-14.57757	144.23711	0.22137	-0.78532	0.50625	-0.35635	-0.56562	-0.82072	0.08055	-0.25169	0.26482	0.93087	
927.88724	-642.35742	1157.03531	-15.80976	-14.62535	144.35785	0.20882	-0.78634	0.50477	-0.35619	-0.56384	-0.82202	0.07984	-0.25250	0.26362	0.93099	
928.16198	-641.55922	1154.47041	-15.70370	-14.61684	144.50648	0.23569	-0.78783	0.50333	-0.35494	-0.56182	-0.82345	0.07932	-0.25235	0.26190	0.93152	
928.36510	-640.73411	1151.83482	-15.60540	-14.61325	144.66449	0.21098	-0.78939	0.50168	-0.35381	-0.55965	-0.82496	0.07892	-0.25229	0.26031	0.93198	
928.61447	-639.88076	1149.19151	-15.55458	-14.76084	144.85193	0.19468	-0.79068	0.49874	-0.35507	-0.55669	-0.82705	0.07796	-0.25478	0.25931	0.93158	
928.87224	-639.00947	1146.61390	-15.47610	-14.86834	145.07014	0.21653	-0.79240	0.49568	-0.35553	-0.55340	-0.82933	0.07717	-0.25660	0.25790	0.93147	
928.36502	-638.66217	1144.10338	-14.95869	-14.12261	144.92142	1.09672	-0.79363	0.50368	-0.34126	-0.55733	-0.82683	0.07576	-0.24400	0.25032	0.93691	
929.41641	-637.11982	1141.37071	-15.38901	-15.16421	145.46724	0.21139	-0.79512	0.48937	-0.35820	-0.54714	-0.83362	0.07564	-0.26159	0.25613	0.93057	
929.70101	-636.11994	1138.70970	-15.32158	-15.22920	145.67694	0.21434	-0.79687	0.48649	-0.35822	-0.54406	-0.83566	0.07537	-0.26268	0.25496	0.93059	
930.02825	-635.08599	1136.08912	-15.23229	-15.18128	145.89929	0.26619	-0.79916	0.48398	-0.35653	-0.54108	-0.83754	0.07590	-0.26187	0.25356	0.93120	
930.34124	-634.05116	1133.42312	-15.24555	-15.39594	146.09816	0.23038	-0.80021	0.48020	-0.35927	-0.53776	-0.83972	0.07538	-0.26549	0.25352	0.93018	
930.66719	-632.97445	1130.74606	-15.17661	-15.47121	146.32416	0.22517	-0.80203	0.47704	-0.35941	-0.53440	-0.84189	0.07511	-0.26675	0.25231	0.93015	
930.99869	-631.90231	1128.06043	-15.11381	-15.53373	146.52025	0.23259	-0.80361	0.47432	-0.35948	-0.53149	-0.84375	0.07485	-0.26781	0.25121	0.93015	
931.34056	-630.80671	1125.37565	-15.04941	-15.61278	146.75313	0.24590	-0.80546	0.47100	-0.35972	-0.52802	-0.84594	0.07466	-0.26913	0.25007	0.93007	
931.79310	-629.59756	1122.78395	-14.99195	-15.52956	147.00426	0.39645	-0.80809	0.46795	-0.35778	-0.52470	-0.84788	0.07612	-0.26774	0.24924	0.93070	
932.12091	-628.42543	1120.09168	-14.92852	-15.60614	147.22304	0.39393	-0.80979	0.46483	-0.35802	-0.52141	-0.84993	0.07587	-0.26902	0.24812	0.93063	
932.43003	-627.23152	1117.38602	-14.84973	-15.69873	147.39539	0.38500	-0.81099	0.46243	-0.35842	-0.51874	-0.85164	0.07497	-0.27058	0.24672	0.93054	
932.73800	-626.00931	1114.72252	-14.77260	-15.69568	147.58691	0.40471	-0.81273	0.46007	-0.35751	-0.51603	-0.85328	0.07504	-0.27053	0.24548	0.93089	
933.01641	-624.75218	1112.03633	-14.71290	-15.72562	147.74931	0.42417	-0.81407	0.45791	-0.35723	-0.51365	-0.85472	0.07491	-0.27103	0.24447	0.93101	
933.34005	-623.44457	1109.34529	-14.60304	-15.76030	148.00853	0.43228	-0.81624	0.45460	-0.35649	-0.50988	-0.85701	0.07458	-0.27161	0.24264	0.93132	
933.57418	-622.08206	1106.70049	-14.53465	-15.76027	148.16238	0.45661	-0.81761	0.45272	-0.35575	-0.50768	-0.85832	0.07451	-0.27161	0.24153	0.93161	
933.72925	-620.66694	1103.99422	-14.45953	-15.72249	148.39305	0.42604	-0.81980	0.44986	-0.35434	-0.50448	-0.86015	0.07514	-0.27098	0.24035	0.93209	
933.89779	-619.24909	1101.33178	-14.41842	-15.77437	148.53564	0.40205	-0.82084	0.44779	-0.35455	-0.50231	-0.86143	0.07496	-0.27185	0.23962	0.93203	
934.06050	-617.76113	1098.71217	-14.36043	-15.72879	148.66888	0.43708	-0.82219	0.44631	-0.35329	-0.50051	-0.86245	0.07530	-0.27108	0.23873	0.93248	
934.16372	-616.25631	1096.06551	-14.31104	-15.68728	148.83919	0.42379	-0.82384	0.44419	-0.35210	-0.49817	-0.86375	0.07595	-0.27039	0.23798	0.93288	
934.22911	-614.69347	1093.40830	-14.25022	-15.61570	148.96503	0.42931	-0.82523	0.44292	-0.35046	-0.49653	-0.86465	0.07641	-0.26918	0.23707	0.93345	
