rx, ry, rz, qx, qy, qz, qw
-0.1345514000, 0.1356992000, -0.678973000, -0.1146688000, -0.4905857000, 0.0297184500, -0.863303800
-0.1345514000, 0.1356992000, -0.678973000, -0.1146688000, -0.4905857000, 0.0297184500, -0.863303800
-0.1345514000, 0.1356992000, -0.678973000, -0.1146688000, -0.4905857000, 0.0297184500, -0.863303800
-0.1345514000, 0.1356992000, -0.678973000, -0.1146688000, -0.4905857000, 0.0297184500, -0.863303800
-0.1345514000, 0.1356992000, -0.678973000, -0.1146688000, -0.4905857000, 0.0297184500, -0.863303800
-0.1369623000, 0.1353526000, -0.681715000, -0.1139242000, -0.4919107000, 0.0299227900, -0.862641200
-0.1369623000, 0.1353526000, -0.681715000, -0.1139242000, -0.4919107000, 0.0299227900, -0.862641200
-0.1369623000, 0.1353526000, -0.681715000, -0.1139242000, -0.4919107000, 0.0299227900, -0.862641200
-0.1369623000, 0.1353526000, -0.681715000, -0.1139242000, -0.4919107000, 0.0299227900, -0.862641200
-0.1369623000, 0.1353526000, -0.681715000, -0.1139242000, -0.4919107000, 0.0299227900, -0.862641200
-0.1369623000, 0.1353526000, -0.681715000, -0.1139242000, -0.4919107000, 0.0299227900, -0.862641200
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1394115000, 0.1349768000, -0.684534700, -0.1144674000, -0.4935442000, 0.0297681300, -0.861641000
-0.1417972000, 0.1345850000, -0.687395200, -0.1154781000, -0.4949867000, 0.0285621800, -0.860719000
-0.1417972000, 0.1345850000, -0.687395200, -0.1154781000, -0.4949867000, 0.0285621800, -0.860719000
-0.1417972000, 0.1345850000, -0.687395200, -0.1154781000, -0.4949867000, 0.0285621800, -0.860719000
-0.1417972000, 0.1345850000, -0.687395200, -0.1154781000, -0.4949867000, 0.0285621800, -0.860719000
-0.1417972000, 0.1345850000, -0.687395200, -0.1154781000, -0.4949867000, 0.0285621800, -0.860719000
-0.1417972000, 0.1345850000, -0.687395200, -0.1154781000, -0.4949867000, 0.0285621800, -0.860719000
-0.1440912000, 0.1341379000, -0.690328700, -0.1159434000, -0.4963756000, 0.0274327700, -0.859893000
-0.1440912000, 0.1341379000, -0.690328700, -0.1159434000, -0.4963756000, 0.0274327700, -0.859893000
-0.1440912000, 0.1341379000, -0.690328700, -0.1159434000, -0.4963756000, 0.0274327700, -0.859893000
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1461033000, 0.1337410000, -0.693294600, -0.1173397000, -0.4973436000, 0.0266278300, -0.859169200
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1479779000, 0.1332934000, -0.696375800, -0.1187612000, -0.4972994000, 0.0255845100, -0.859031100
-0.1496576000, 0.1327439000, -0.699653900, -0.1207839000, -0.4969212000, 0.0246892900, -0.858994200
-0.1496576000, 0.1327439000, -0.699653900, -0.1207839000, -0.4969212000, 0.0246892900, -0.858994200
-0.1496576000, 0.1327439000, -0.699653900, -0.1207839000, -0.4969212000, 0.0246892900, -0.858994200
-0.1512184000, 0.1322498000, -0.702997300, -0.1223415000, -0.4963198000, 0.0234319000, -0.859156700
-0.1512184000, 0.1322498000, -0.702997300, -0.1223415000, -0.4963198000, 0.0234319000, -0.859156700
-0.1512184000, 0.1322498000, -0.702997300, -0.1223415000, -0.4963198000, 0.0234319000, -0.859156700
-0.1512184000, 0.1322498000, -0.702997300, -0.1223415000, -0.4963198000, 0.0234319000, -0.859156700
-0.1512184000, 0.1322498000, -0.702997300, -0.1223415000, -0.4963198000, 0.0234319000, -0.859156700
-0.1512184000, 0.1322498000, -0.702997300, -0.1223415000, -0.4963198000, 0.0234319000, -0.859156700
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1527552000, 0.1317082000, -0.706451600, -0.1236774000, -0.4954415000, 0.0223874400, -0.859500100
-0.1542422000, 0.1311726000, -0.709963900, -0.1263883000, -0.4945581000, 0.0203331200, -0.859665600
-0.1542422000, 0.1311726000, -0.709963900, -0.1263883000, -0.4945581000, 0.0203331200, -0.859665600
-0.1542422000, 0.1311726000, -0.709963900, -0.1263883000, -0.4945581000, 0.0203331200, -0.859665600
-0.1542422000, 0.1311726000, -0.709963900, -0.1263883000, -0.4945581000, 0.0203331200, -0.859665600
-0.1542422000, 0.1311726000, -0.709963900, -0.1263883000, -0.4945581000, 0.0203331200, -0.859665600
-0.1542422000, 0.1311726000, -0.709963900, -0.1263883000, -0.4945581000, 0.0203331200, -0.859665600
-0.1556940000, 0.1306200000, -0.713589400, -0.1274709000, -0.4938822000, 0.0185024300, -0.859935600
-0.1556940000, 0.1306200000, -0.713589400, -0.1274709000, -0.4938822000, 0.0185024300, -0.859935600
-0.1556940000, 0.1306200000, -0.713589400, -0.1274709000, -0.4938822000, 0.0185024300, -0.859935600
-0.1556940000, 0.1306200000, -0.713589400, -0.1274709000, -0.4938822000, 0.0185024300, -0.859935600
-0.1556940000, 0.1306200000, -0.713589400, -0.1274709000, -0.4938822000, 0.0185024300, -0.859935600
-0.1556940000, 0.1306200000, -0.713589400, -0.1274709000, -0.4938822000, 0.0185024300, -0.859935600
-0.1571115000, 0.1300904000, -0.717309500, -0.1284490000, -0.4936402000, 0.0164713700, -0.859970300
-0.1571115000, 0.1300904000, -0.717309500, -0.1284490000, -0.4936402000, 0.0164713700, -0.859970300
-0.1571115000, 0.1300904000, -0.717309500, -0.1284490000, -0.4936402000, 0.0164713700, -0.859970300
-0.1571115000, 0.1300904000, -0.717309500, -0.1284490000, -0.4936402000, 0.0164713700, -0.859970300
-0.1571115000, 0.1300904000, -0.717309500, -0.1284490000, -0.4936402000, 0.0164713700, -0.859970300
-0.1571115000, 0.1300904000, -0.717309500, -0.1284490000, -0.4936402000, 0.0164713700, -0.859970300
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1584859000, 0.1296065000, -0.721152500, -0.1309107000, -0.4934351000, 0.0146389700, -0.859749900
-0.1597898000, 0.1291486000, -0.725106800, -0.1323328000, -0.4934208000, 0.0131124500, -0.859565100
-0.1597898000, 0.1291486000, -0.725106800, -0.1323328000, -0.4934208000, 0.0131124500, -0.859565100
-0.1597898000, 0.1291486000, -0.725106800, -0.1323328000, -0.4934208000, 0.0131124500, -0.859565100
-0.1597898000, 0.1291486000, -0.725106800, -0.1323328000, -0.4934208000, 0.0131124500, -0.859565100
-0.1597898000, 0.1291486000, -0.725106800, -0.1323328000, -0.4934208000, 0.0131124500, -0.859565100
-0.1597898000, 0.1291486000, -0.725106800, -0.1323328000, -0.4934208000, 0.0131124500, -0.859565100
-0.1609604000, 0.1287587000, -0.729177100, -0.1342771000, -0.4933102000, 0.0115435600, -0.859349400
-0.1609604000, 0.1287587000, -0.729177100, -0.1342771000, -0.4933102000, 0.0115435600, -0.859349400
-0.1609604000, 0.1287587000, -0.729177100, -0.1342771000, -0.4933102000, 0.0115435600, -0.859349400
-0.1609604000, 0.1287587000, -0.729177100, -0.1342771000, -0.4933102000, 0.0115435600, -0.859349400
-0.1609604000, 0.1287587000, -0.729177100, -0.1342771000, -0.4933102000, 0.0115435600, -0.859349400
-0.1609604000, 0.1287587000, -0.729177100, -0.1342771000, -0.4933102000, 0.0115435600, -0.859349400
-0.1620543000, 0.1284395000, -0.733317900, -0.1356378000, -0.4928712000, 0.0095778300, -0.859411800
-0.1620543000, 0.1284395000, -0.733317900, -0.1356378000, -0.4928712000, 0.0095778300, -0.859411800
-0.1620543000, 0.1284395000, -0.733317900, -0.1356378000, -0.4928712000, 0.0095778300, -0.859411800
-0.1620543000, 0.1284395000, -0.733317900, -0.1356378000, -0.4928712000, 0.0095778300, -0.859411800
-0.1620543000, 0.1284395000, -0.733317900, -0.1356378000, -0.4928712000, 0.0095778300, -0.859411800
-0.1620543000, 0.1284395000, -0.733317900, -0.1356378000, -0.4928712000, 0.0095778300, -0.859411800
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1630863000, 0.1281592000, -0.737615700, -0.1367996000, -0.4925496000, 0.0081722330, -0.859426600
-0.1640900000, 0.1279169000, -0.741993400, -0.1391141000, -0.4922129000, 0.0065650260, -0.859261800
-0.1640900000, 0.1279169000, -0.741993400, -0.1391141000, -0.4922129000, 0.0065650260, -0.859261800
-0.1640900000, 0.1279169000, -0.741993400, -0.1391141000, -0.4922129000, 0.0065650260, -0.859261800
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1651039000, 0.1277472000, -0.746503100, -0.1413243000, -0.4913940000, 0.0042090370, -0.859384500
-0.1661610000, 0.1276289000, -0.751086600, -0.1417620000, -0.4911562000, 0.0015905590, -0.859457200
-0.1661610000, 0.1276289000, -0.751086600, -0.1417620000, -0.4911562000, 0.0015905590, -0.859457200
-0.1661610000, 0.1276289000, -0.751086600, -0.1417620000, -0.4911562000, 0.0015905590, -0.859457200
-0.1661610000, 0.1276289000, -0.751086600, -0.1417620000, -0.4911562000, 0.0015905590, -0.859457200
-0.1661610000, 0.1276289000, -0.751086600, -0.1417620000, -0.4911562000, 0.0015905590, -0.859457200
-0.1661610000, 0.1276289000, -0.751086600, -0.1417620000, -0.4911562000, 0.0015905590, -0.859457200
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1672031000, 0.1276350000, -0.755742200, -0.1426074000, -0.4909113000, -0.0011015290, -0.859458000
-0.1682712000, 0.1277343000, -0.760449800, -0.1434915000, -0.4907153000, -0.0038912290, -0.859414800
-0.1682712000, 0.1277343000, -0.760449800, -0.1434915000, -0.4907153000, -0.0038912290, -0.859414800
-0.1682712000, 0.1277343000, -0.760449800, -0.1434915000, -0.4907153000, -0.0038912290, -0.859414800
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1692193000, 0.1279773000, -0.765238200, -0.1442114000, -0.4908170000, -0.0069480560, -0.859216700
-0.1702518000, 0.1282758000, -0.770196700, -0.1450966000, -0.4911905000, -0.0095193510, -0.858829600
-0.1702518000, 0.1282758000, -0.770196700, -0.1450966000, -0.4911905000, -0.0095193510, -0.858829600
-0.1702518000, 0.1282758000, -0.770196700, -0.1450966000, -0.4911905000, -0.0095193510, -0.858829600
-0.1702518000, 0.1282758000, -0.770196700, -0.1450966000, -0.4911905000, -0.0095193510, -0.858829600
-0.1702518000, 0.1282758000, -0.770196700, -0.1450966000, -0.4911905000, -0.0095193510, -0.858829600
-0.1702518000, 0.1282758000, -0.770196700, -0.1450966000, -0.4911905000, -0.0095193510, -0.858829600
-0.1712045000, 0.1287988000, -0.775165400, -0.1453170000, -0.4918617000, -0.0125480000, -0.858369200
-0.1712045000, 0.1287988000, -0.775165400, -0.1453170000, -0.4918617000, -0.0125480000, -0.858369200
-0.1712045000, 0.1287988000, -0.775165400, -0.1453170000, -0.4918617000, -0.0125480000, -0.858369200
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1721155000, 0.1294210000, -0.780295400, -0.1466182000, -0.4926482000, -0.0151041700, -0.857655400
-0.1729888000, 0.1301540000, -0.785489400, -0.1470044000, -0.4935984000, -0.0181467700, -0.856983700
-0.1729888000, 0.1301540000, -0.785489400, -0.1470044000, -0.4935984000, -0.0181467700, -0.856983700
-0.1729888000, 0.1301540000, -0.785489400, -0.1470044000, -0.4935984000, -0.0181467700, -0.856983700
-0.1729888000, 0.1301540000, -0.785489400, -0.1470044000, -0.4935984000, -0.0181467700, -0.856983700
-0.1729888000, 0.1301540000, -0.785489400, -0.1470044000, -0.4935984000, -0.0181467700, -0.856983700
-0.1729888000, 0.1301540000, -0.785489400, -0.1470044000, -0.4935984000, -0.0181467700, -0.856983700
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1738354000, 0.1309866000, -0.790791200, -0.1483962000, -0.4933964000, -0.0224005200, -0.856759500
-0.1745817000, 0.1320511000, -0.796199300, -0.1499618000, -0.4923804000, -0.0258887400, -0.856973100
-0.1745817000, 0.1320511000, -0.796199300, -0.1499618000, -0.4923804000, -0.0258887400, -0.856973100
-0.1745817000, 0.1320511000, -0.796199300, -0.1499618000, -0.4923804000, -0.0258887400, -0.856973100
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1749357000, 0.1334518000, -0.801602200, -0.1485236000, -0.4923854000, -0.0277965600, -0.857160900
-0.1754444000, 0.1348189000, -0.807012700, -0.1499475000, -0.4907250000, -0.0311636300, -0.857749200
-0.1754444000, 0.1348189000, -0.807012700, -0.1499475000, -0.4907250000, -0.0311636300, -0.857749200
-0.1754444000, 0.1348189000, -0.807012700, -0.1499475000, -0.4907250000, -0.0311636300, -0.857749200
-0.1754444000, 0.1348189000, -0.807012700, -0.1499475000, -0.4907250000, -0.0311636300, -0.857749200
-0.1754444000, 0.1348189000, -0.807012700, -0.1499475000, -0.4907250000, -0.0311636300, -0.857749200
-0.1754444000, 0.1348189000, -0.807012700, -0.1499475000, -0.4907250000, -0.0311636300, -0.857749200
-0.1755011000, 0.1364536000, -0.812456000, -0.1497010000, -0.4902109000, -0.0339491600, -0.857980400
-0.1755011000, 0.1364536000, -0.812456000, -0.1497010000, -0.4902109000, -0.0339491600, -0.857980400
-0.1755011000, 0.1364536000, -0.812456000, -0.1497010000, -0.4902109000, -0.0339491600, -0.857980400
-0.1755011000, 0.1364536000, -0.812456000, -0.1497010000, -0.4902109000, -0.0339491600, -0.857980400
-0.1755011000, 0.1364536000, -0.812456000, -0.1497010000, -0.4902109000, -0.0339491600, -0.857980400
-0.1755011000, 0.1364536000, -0.812456000, -0.1497010000, -0.4902109000, -0.0339491600, -0.857980400
-0.1754695000, 0.1382938000, -0.817886800, -0.1498609000, -0.4889434000, -0.0355949300, -0.858608800
-0.1754695000, 0.1382938000, -0.817886800, -0.1498609000, -0.4889434000, -0.0355949300, -0.858608800
-0.1754695000, 0.1382938000, -0.817886800, -0.1498609000, -0.4889434000, -0.0355949300, -0.858608800
-0.1754695000, 0.1382938000, -0.817886800, -0.1498609000, -0.4889434000, -0.0355949300, -0.858608800
-0.1754695000, 0.1382938000, -0.817886800, -0.1498609000, -0.4889434000, -0.0355949300, -0.858608800
-0.1754695000, 0.1382938000, -0.817886800, -0.1498609000, -0.4889434000, -0.0355949300, -0.858608800
-0.1751968000, 0.1403410000, -0.823334900, -0.1506329000, -0.4876485000, -0.0369905000, -0.859151000
-0.1751968000, 0.1403410000, -0.823334900, -0.1506329000, -0.4876485000, -0.0369905000, -0.859151000
-0.1751968000, 0.1403410000, -0.823334900, -0.1506329000, -0.4876485000, -0.0369905000, -0.859151000
-0.1751968000, 0.1403410000, -0.823334900, -0.1506329000, -0.4876485000, -0.0369905000, -0.859151000
-0.1751968000, 0.1403410000, -0.823334900, -0.1506329000, -0.4876485000, -0.0369905000, -0.859151000
-0.1751968000, 0.1403410000, -0.823334900, -0.1506329000, -0.4876485000, -0.0369905000, -0.859151000
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1747851000, 0.1425141000, -0.828882000, -0.1512412000, -0.4864317000, -0.0382496800, -0.859678600
-0.1742488000, 0.1449361000, -0.834346200, -0.1517987000, -0.4856658000, -0.0391655300, -0.859972100
-0.1742488000, 0.1449361000, -0.834346200, -0.1517987000, -0.4856658000, -0.0391655300, -0.859972100
-0.1742488000, 0.1449361000, -0.834346200, -0.1517987000, -0.4856658000, -0.0391655300, -0.859972100
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1735768000, 0.1475435000, -0.839797900, -0.1528461000, -0.4847218000, -0.0395819400, -0.860300000
-0.1727480000, 0.1502749000, -0.845200400, -0.1541529000, -0.4841512000, -0.0398978700, -0.860373600
-0.1727480000, 0.1502749000, -0.845200400, -0.1541529000, -0.4841512000, -0.0398978700, -0.860373600
-0.1727480000, 0.1502749000, -0.845200400, -0.1541529000, -0.4841512000, -0.0398978700, -0.860373600
-0.1727480000, 0.1502749000, -0.845200400, -0.1541529000, -0.4841512000, -0.0398978700, -0.860373600
-0.1727480000, 0.1502749000, -0.845200400, -0.1541529000, -0.4841512000, -0.0398978700, -0.860373600
-0.1727480000, 0.1502749000, -0.845200400, -0.1541529000, -0.4841512000, -0.0398978700, -0.860373600
-0.1717740000, 0.1531199000, -0.850628800, -0.1560769000, -0.4826767000, -0.0398091600, -0.860859200
-0.1717740000, 0.1531199000, -0.850628800, -0.1560769000, -0.4826767000, -0.0398091600, -0.860859200
-0.1717740000, 0.1531199000, -0.850628800, -0.1560769000, -0.4826767000, -0.0398091600, -0.860859200
-0.1717740000, 0.1531199000, -0.850628800, -0.1560769000, -0.4826767000, -0.0398091600, -0.860859200
