X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
-843.38663	-337.18709	1127.47979	6.73300	18.08224	54.82661	0.13602	0.54760	0.83274	-0.08173	-0.77704	0.54233	0.31950	0.31038	-0.11145	0.94406	
-843.69444	-338.98420	1135.75364	6.98228	18.40337	54.82173	0.10648	0.54666	0.83341	-0.08118	-0.77556	0.54048	0.32617	0.31570	-0.11535	0.94182	
-843.94191	-340.78524	1144.30966	7.14206	18.78403	54.78750	0.13546	0.54590	0.83376	-0.08265	-0.77350	0.53943	0.33273	0.32200	-0.11771	0.93939	
-844.17423	-342.49969	1153.06019	7.36555	19.08678	54.74635	0.11796	0.54547	0.83406	-0.08250	-0.77171	0.53820	0.33882	0.32700	-0.12115	0.93723	
-844.36115	-344.15302	1162.05234	7.58962	19.53420	54.72438	0.11261	0.54427	0.83474	-0.08358	-0.76939	0.53640	0.34686	0.33437	-0.12447	0.93419	
-844.45349	-345.73194	1171.12323	7.77887	19.93944	54.62957	0.12643	0.54416	0.83464	-0.08522	-0.76654	0.53590	0.35387	0.34103	-0.12724	0.93140	
-844.55571	-347.22221	1180.48605	7.92432	20.45623	54.54570	0.14279	0.54347	0.83475	-0.08849	-0.76321	0.53527	0.36194	0.34949	-0.12917	0.92799	
-844.56350	-348.64078	1189.94250	8.08372	20.90669	54.42186	0.13894	0.54351	0.83444	-0.09119	-0.75978	0.53522	0.36916	0.35685	-0.13136	0.92488	
-844.58114	-349.93899	1199.58706	8.31116	21.38409	54.30163	0.14466	0.54335	0.83433	-0.09314	-0.75619	0.53459	0.37734	0.36462	-0.13460	0.92138	
-844.50823	-351.13218	1209.36414	8.37095	21.97741	54.14586	0.15733	0.54316	0.83379	-0.09887	-0.75161	0.53532	0.38537	0.37424	-0.13500	0.91745	
-844.32417	-352.18545	1219.16594	8.41340	22.46808	53.95630	0.12606	0.54374	0.83277	-0.10414	-0.74719	0.53686	0.39178	0.38217	-0.13521	0.91415	
-844.05542	-353.12984	1229.13517	8.40527	23.11918	53.73151	0.13341	0.54406	0.83155	-0.11193	-0.74150	0.53894	0.39964	0.39265	-0.13443	0.90981	
-843.71929	-353.96692	1239.18913	8.41096	23.70357	53.53085	0.11622	0.54425	0.83048	-0.11875	-0.73633	0.54071	0.40675	0.40200	-0.13393	0.90579	
-843.30751	-354.77248	1249.36531	8.42152	24.39757	53.29491	0.11932	0.54432	0.82924	-0.12681	-0.73013	0.54275	0.41513	0.41307	-0.13338	0.90088	
-842.85868	-355.57157	1259.54785	8.41880	25.03412	53.02469	0.10378	0.54497	0.82755	-0.13481	-0.72384	0.54550	0.42248	0.42316	-0.13265	0.89629	
-842.39022	-356.31965	1269.81896	8.44860	25.72573	52.70067	0.15026	0.54592	0.82549	-0.14331	-0.71663	0.54867	0.43057	0.43406	-0.13236	0.89111	
-841.92684	-357.00408	1280.07782	8.47914	26.38319	52.36967	0.13246	0.54697	0.82332	-0.15158	-0.70948	0.55200	0.43811	0.44437	-0.13209	0.88605	
-841.49268	-357.68491	1290.38030	8.53901	26.99107	52.01297	0.12832	0.54844	0.82089	-0.15921	-0.70230	0.55555	0.44513	0.45385	-0.13231	0.88120	
-841.08915	-358.31098	1300.70814	8.58570	27.60105	51.63279	0.12739	0.55006	0.81819	-0.16731	-0.69482	0.55951	0.45185	0.46331	-0.13230	0.87626	
-840.73557	-358.86057	1311.03593	8.66359	28.16096	51.22966	0.11731	0.55207	0.81528	-0.17472	-0.68737	0.56363	0.45809	0.47195	-0.13280	0.87157	
-840.40546	-359.38582	1321.41652	8.74154	28.73775	50.79442	0.15007	0.55425	0.81207	-0.18262	-0.67944	0.56814	0.46430	0.48080	-0.13326	0.86664	
-840.14107	-359.87606	1331.87573	8.76685	29.34001	50.36261	0.14601	0.55610	0.80874	-0.19155	-0.67131	0.57296	0.47016	0.48999	-0.13286	0.86154	
-839.86129	-360.30441	1342.34492	8.91151	29.78248	49.90459	0.15004	0.55899	0.80530	-0.19755	-0.66393	0.57743	0.47515	0.49671	-0.13445	0.85744	
-839.57821	-360.66781	1352.90283	8.98941	30.22036	49.42680	0.16295	0.56202	0.80140	-0.20467	-0.65635	0.58269	0.47925	0.50333	-0.13502	0.85348	
-839.33566	-360.99716	1363.45370	8.99862	30.73947	48.96806	0.12674	0.56424	0.79754	-0.21343	-0.64836	0.58809	0.48351	0.51114	-0.13444	0.84892	
-839.08206	-361.11432	1374.14283	9.11372	31.12863	48.47679	0.19119	0.56747	0.79352	-0.21979	-0.64088	0.59325	0.48716	0.51696	-0.13559	0.84520	
-838.88103	-361.17322	1384.82872	9.10281	31.53229	48.00664	0.15519	0.57026	0.78922	-0.22791	-0.63348	0.59913	0.48964	0.52298	-0.13485	0.84161	
-838.72739	-361.14414	1395.54984	9.01506	31.86253	47.56654	0.11423	0.57306	0.78476	-0.23613	-0.62685	0.60535	0.49052	0.52788	-0.13308	0.83883	
-838.57204	-360.92193	1406.38783	9.00259	32.05570	47.09660	0.15288	0.57697	0.78002	-0.24224	-0.62082	0.61154	0.49051	0.53074	-0.13262	0.83709	
-838.40780	-360.62589	1417.37115	8.94839	32.30032	46.69895	0.11671	0.57971	0.77591	-0.24882	-0.61515	0.61700	0.49083	0.53436	-0.13148	0.83497	
-838.18333	-360.18566	1428.44071	8.96469	32.37588	46.27163	0.16818	0.58379	0.77148	-0.25301	-0.61030	0.62250	0.48993	0.53547	-0.13160	0.83424	
-837.80904	-359.68573	1439.47162	8.83607	32.59265	45.83822	0.18136	0.58697	0.76651	-0.26063	-0.60440	0.62906	0.48885	0.53866	-0.12942	0.83252	
-837.35680	-359.10236	1450.63272	8.72006	32.85251	45.39927	0.17327	0.58987	0.76154	-0.26856	-0.59814	0.63549	0.48824	0.54248	-0.12736	0.83036	
-836.80191	-358.45176	1461.77122	8.65732	32.94567	44.99269	0.13738	0.59347	0.75685	-0.27380	-0.59332	0.64126	0.48658	0.54384	-0.12632	0.82963	
-836.22319	-357.78909	1473.05530	8.57464	33.18941	44.53997	0.15366	0.59649	0.75174	-0.28123	-0.58698	0.64755	0.48594	0.54741	-0.12477	0.82751	
-835.56438	-357.16180	1484.30594	8.52136	33.43011	44.10628	0.16974	0.59925	0.74693	-0.28809	-0.58085	0.65331	0.48560	0.55092	-0.12366	0.82535	
-834.84771	-356.49150	1495.54184	8.56075	33.51825	43.64297	0.15123	0.60332	0.74196	-0.29242	-0.57540	0.65886	0.48459	0.55220	-0.12410	0.82442	
-834.15106	-355.90151	1506.87386	8.66036	33.67221	43.15638	0.17553	0.60710	0.73710	-0.29685	-0.56923	0.66407	0.48475	0.55444	-0.12531	0.82273	
-833.37528	-355.24794	1518.20392	8.70934	33.88268	42.66189	0.16388	0.61049	0.73193	-0.30262	-0.56259	0.66968	0.48479	0.55749	-0.12571	0.82061	
-832.52478	-354.60050	1529.57089	8.83678	34.08875	42.17469	0.20013	0.61376	0.72723	-0.30730	-0.55603	0.67450	0.48568	0.56048	-0.12722	0.81834	
-831.70860	-354.11015	1540.83379	9.06679	34.12601	41.64491	0.16906	0.61860	0.72227	-0.30928	-0.55009	0.67919	0.48590	0.56101	-0.13045	0.81746	
-830.81602	-353.57987	1552.03631	9.33855	34.24452	41.15004	0.16779	0.62245	0.71807	-0.31133	-0.54396	0.68292	0.48757	0.56273	-0.13414	0.81569	
-829.95891	-353.02771	1563.35217	9.61257	34.39946	40.67057	0.17186	0.62583	0.71411	-0.31366	-0.53774	0.68634	0.48967	0.56496	-0.13778	0.81353	
-829.03031	-352.39341	1574.54686	9.91469	34.42426	40.20259	0.21072	0.63001	0.71019	-0.31418	-0.53245	0.68953	0.49096	0.56532	-0.14203	0.81255	
-828.18113	-351.81006	1585.72202	10.23394	34.41949	39.73338	0.16739	0.63439	0.70628	-0.31421	-0.52730	0.69260	0.49220	0.56525	-0.14656	0.81180	
-827.41801	-351.06456	1597.00386	10.48143	34.36244	39.29816	0.15020	0.63881	0.70225	-0.31428	-0.52283	0.69592	0.49230	0.56443	-0.15017	0.81171	
-826.70646	-350.19541	1608.34358	10.72103	34.31512	38.88242	0.17522	0.64295	0.69840	-0.31440	-0.51847	0.69902	0.49251	0.56374	-0.15365	0.81153	
-826.09164	-349.25508	1619.54256	10.90682	34.17411	38.50179	0.22792	0.64746	0.69447	-0.31385	-0.51505	0.70229	0.49145	0.56171	-0.15654	0.81239	
-825.51908	-347.97209	1630.94463	10.98284	34.14161	38.18028	0.17584	0.65059	0.69087	-0.31533	-0.51160	0.70558	0.49033	0.56124	-0.15768	0.81249	
-824.99749	-346.64466	1642.24692	11.02583	33.98938	37.84782	0.16078	0.65473	0.68667	-0.31595	-0.50873	0.70947	0.48770	0.55904	-0.15857	0.81384	
-824.54228	-345.21120	1653.52419	11.03632	33.77705	37.53116	0.15155	0.65917	0.68233	-0.31612	-0.50637	0.71352	0.48423	0.55596	-0.15912	0.81583	
-824.09602	-343.61828	1664.83065	11.03049	33.62917	37.21376	0.16364	0.66310	0.67800	-0.31719	-0.50357	0.71759	0.48113	0.55382	-0.15931	0.81726	
-823.67605	-341.92653	1676.11626	10.96837	33.41400	36.90869	0.17613	0.66743	0.67335	-0.31802	-0.50128	0.72206	0.47680	0.55068	-0.15882	0.81947	
-823.27020	-340.12554	1687.42472	10.91517	33.25727	36.55996	0.17619	0.67168	0.66830	-0.31973	-0.49810	0.72685	0.47285	0.54840	-0.15834	0.82109	
-822.82497	-338.15685	1698.68173	10.85090	33.13316	36.20577	0.17776	0.67570	0.66315	-0.32196	-0.49464	0.73169	0.46899	0.54659	-0.15764	0.82243	
-822.39492	-336.06191	1709.94616	10.74626	32.81731	35.80928	0.18016	0.68154	0.65678	-0.32271	-0.49171	0.73762	0.46275	0.54196	-0.15670	0.82566	
-821.87226	-333.84730	1721.05982	10.65790	32.69205	35.39041	0.15877	0.68608	0.65059	-0.32562	-0.48740	0.74331	0.45818	0.54012	-0.15565	0.82707	
-821.29511	-331.51573	1732.15753	10.57685	32.69778	34.95330	0.17560	0.68974	0.64445	-0.33008	-0.48212	0.74889	0.45468	0.54021	-0.15447	0.82723	
-820.55913	-329.09029	1743.17518	10.47835	32.65527	34.49082	0.14903	0.69393	0.63771	-0.33433	-0.47676	0.75490	0.45035	0.53958	-0.15312	0.82789	
-819.64686	-326.61372	1754.05786	10.42637	32.70687	33.98077	0.17907	0.69775	0.63077	-0.33952	-0.47030	0.76088	0.44708	0.54034	-0.15228	0.82755	
-818.54347	-324.06334	1764.79348	10.38576	32.77420	33.45002	0.13947	0.70154	0.62360	-0.34490	-0.46346	0.76691	0.44391	0.54133	-0.15158	0.82703	
-817.21595	-321.48443	1775.33246	10.37238	32.97087	32.88070	0.16291	0.70455	0.61631	-0.35182	-0.45546	0.77289	0.44182	0.54421	-0.15105	0.82524	
-815.66771	-318.79828	1785.60022	10.34278	33.25058	32.31302	0.15242	0.70677	0.60905	-0.35989	-0.44703	0.77879	0.44006	0.54830	-0.15014	0.82269	
-813.98414	-315.98669	1795.59471	10.25844	33.61872	31.78438	0.14930	0.70786	0.60212	-0.36931	-0.43862	0.78451	0.43835	0.55366	-0.14830	0.81943	
-812.33001	-313.07561	1805.33275	10.07567	33.99697	31.25989	0.16717	0.70871	0.59454	-0.37982	-0.43022	0.79088	0.43523	0.55915	-0.14504	0.81628	
-810.77673	-310.13671	1814.72617	9.92123	34.39142	30.69925	0.16200	0.70955	0.58658	-0.39046	-0.42129	0.79732	0.43221	0.56484	-0.14218	0.81286	
-809.37537	-307.25328	1823.80095	9.79080	34.71502	30.08706	0.17221	0.71124	0.57781	-0.40034	-0.41208	0.80411	0.42848	0.56949	-0.13978	0.81002	
-808.15843	-304.44789	1832.54827	9.74392	34.98452	29.44635	0.17905	0.71347	0.56902	-0.40888	-0.40278	0.81055	0.42518	0.57336	-0.13866	0.80749	
-807.02730	-301.78229	1841.04841	9.76295	35.21548	28.77778	0.18571	0.71609	0.56015	-0.41648	-0.39331	0.81673	0.42222	0.57665	-0.13854	0.80516	
-805.94383	-299.12440	1849.24000	9.84736	35.41794	28.11596	0.18340	0.71878	0.55173	-0.42302	-0.38405	0.82229	0.41993	0.57954	-0.13938	0.80294	
-804.93122	-296.56210	1857.22281	9.97868	35.61501	27.49369	0.21400	0.72114	0.54418	-0.42876	-0.37530	0.82706	0.41848	0.58234	-0.14087	0.80065	
-803.87814	-293.96340	1864.85880	10.11601	35.76858	26.95614	0.20954	0.72323	0.53777	-0.43329	-0.36781	0.83096	0.41740	0.58451	-0.14251	0.79877	
-802.78734	-291.34557	1872.18609	10.27028	35.97878	26.47698	0.19039	0.72436	0.53245	-0.43795	-0.36079	0.83407	0.41732	0.58749	-0.14428	0.79627	
-801.68437	-288.69362	1879.22850	10.45024	36.20394	26.03112	0.20613	0.72506	0.52785	-0.44234	-0.35412	0.83663	0.41790	0.59066	-0.14636	0.79354	
-800.54489	-285.94130	1886.07102	10.58249	36.41193	25.66936	0.21446	0.72535	0.52406	-0.44635	-0.34861	0.83876	0.41828	0.59359	-0.14780	0.79108	
-799.36115	-283.06907	1892.60595	10.72986	36.65783	25.35736	0.21878	0.72493	0.52122	-0.45035	-0.34356	0.84025	0.41946	0.59703	-0.14936	0.78819	
-798.15410	-280.05597	1898.91701	10.80918	36.84834	25.13038	0.23406	0.72448	0.51897	-0.45366	-0.33984	0.84152	0.41995	0.59970	-0.15007	0.78603	
-796.94647	-276.89760	1904.96740	10.84822	37.01383	24.95634	0.21910	0.72393	0.51711	-0.45663	-0.33690	0.84262	0.42010	0.60201	-0.15028	0.78422	
-795.75900	-273.59110	1910.76587	10.86259	37.19297	24.83653	0.23011	0.72293	0.51589	-0.45960	-0.33460	0.84340	0.42038	0.60450	-0.15012	0.78233	
-794.62736	-270.15848	1916.31614	10.86375	37.33266	24.78062	0.21553	0.72191	0.51541	-0.46173	-0.33327	0.84374	0.42075	0.60644	-0.14986	0.78088	
-793.51951	-266.62826	1921.63086	10.84221	37.46872	24.74912	0.23080	0.72079	0.51509	-0.46384	-0.33227	0.84403	0.42096	0.60833	-0.14930	0.77952	
-792.40946	-263.00482	1926.67868	10.83255	37.55907	24.74948	0.21531	0.71991	0.51523	-0.46504	-0.33188	0.84400	0.42133	0.60958	-0.14898	0.77860	
-791.33496	-259.31818	1931.47233	10.85521	37.73130	24.77332	0.23623	0.71811	0.51617	-0.46678	-0.33141	0.84343	0.42284	0.61196	-0.14895	0.77674	
-790.23631	-255.49084	1936.02070	10.82987	37.74327	24.81893	0.20701	0.71773	0.51667	-0.46682	-0.33192	0.84320	0.42290	0.61212	-0.14858	0.77668	
-789.19432	-251.58856	1940.35580	10.86865	37.83098	24.87040	0.24368	0.71658	0.51795	-0.46717	-0.33217	0.84235	0.42439	0.61333	-0.14893	0.77566	
-788.13911	-247.46980	1944.44152	10.83342	37.86697	24.97702	0.22822	0.71561	0.51931	-0.46714	-0.33334	0.84161	0.42495	0.61383	-0.14838	0.77537	
-787.07834	-243.12353	1948.30552	10.74181	37.88921	25.09906	0.24433	0.71468	0.52041	-0.46734	-0.33477	0.84115	0.42473	0.61414	-0.14709	0.77537	
-786.02812	-238.49427	1951.96144	10.56138	37.84840	25.28224	0.22359	0.71400	0.52153	-0.46713	-0.33724	0.84087	0.42334	0.61357	-0.14473	0.77626	
-784.98112	-233.63337	1955.40281	10.33961	37.89501	25.46376	0.23864	0.71248	0.52249	-0.46838	-0.33928	0.84080	0.42184	0.61422	-0.14164	0.77632	
-783.95278	-228.45116	1958.60849	10.04141	37.87332	25.69810	0.23503	0.71129	0.52344	-0.46911	-0.34229	0.84087	0.41925	0.61392	-0.13763	0.77728	
-782.94368	-222.96922	1961.63334	9.64370	37.79837	25.96169	0.23721	0.71043	0.52389	-0.46991	-0.34591	0.84144	0.41513	0.61288	-0.13237	0.77901	
-782.00906	-217.23532	1964.49663	9.16518	37.70195	26.20552	0.22303	0.70988	0.52335	-0.47135	-0.34939	0.84275	0.40952	0.61155	-0.12602	0.78110	
-781.10833	-211.23047	1967.14713	8.67211	37.59782	26.46462	0.22441	0.70929	0.52290	-0.47274	-0.35309	0.84398	0.40377	0.61011	-0.11946	0.78325	
-780.25381	-204.95505	1969.62254	8.13462	37.50187	26.71127	0.23259	0.70867	0.52192	-0.47474	-0.35660	0.84557	0.39729	0.60879	-0.11226	0.78535	
-779.47408	-198.46692	1971.91929	7.58918	37.41699	26.94486	0.24086	0.70801	0.52070	-0.47706	-0.35989	0.84727	0.39065	0.60761	-0.10489	0.78728	
-778.73706	-191.72546	1974.08040	6.99064	37.27020	27.13641	0.22092	0.70819	0.51831	-0.47940	-0.36297	0.84969	0.38247	0.60557	-0.09685	0.78987	
-778.04765	-184.78627	1976.08035	6.39244	37.09228	27.31139	0.23921	0.70875	0.51564	-0.48145	-0.36599	0.85219	0.37392	0.60310	-0.08881	0.79271	
-777.39148	-177.61445	1977.92377	5.80798	36.93222	27.40407	0.25351	0.70965	0.51188	-0.48413	-0.36791	0.85524	0.36498	0.60087	-0.08089	0.79524	
-776.74171	-170.22283	1979.69060	5.18232	36.69985	27.49630	0.21846	0.71121	0.50769	-0.48625	-0.37017	0.85849	0.35491	0.59762	-0.07242	0.79850	
-776.14768	-162.66369	1981.23711	4.62336	36.52297	27.52198	0.22323	0.71268	0.50313	-0.48883	-0.37134	0.86178	0.34560	0.59514	-0.06478	0.80100	
-775.57597	-154.97220	1982.71558	4.05061	36.32039	27.48997	0.22502	0.71475	0.49756	-0.49151	-0.37191	0.86556	0.33538	0.59230	-0.05691	0.80370	
-775.02835	-147.11661	1984.06633	3.53212	36.08582	27.36115	0.21106	0.71773	0.49095	-0.49380	-0.37142	0.86976	0.32490	0.58900	-0.04979	0.80660	
-774.45992	-139.11569	1985.22273	3.09305	35.93813	27.16246	0.20050	0.72036	0.48403	-0.49679	-0.36962	0.87396	0.31555	0.58691	-0.04369	0.80847	
-773.90833	-131.05268	1986.28107	2.72298	35.83348	26.91784	0.23014	0.72289	0.47700	-0.49991	-0.36702	0.87806	0.30709	0.58543	-0.03852	0.80981	
-773.38234	-122.89376	1987.26263	2.36795	35.60529	26.63946	0.22969	0.72674	0.46949	-0.50143	-0.36455	0.88230	0.29775	0.58220	-0.03359	0.81235	
-772.80099	-114.60757	1988.07999	2.07767	35.45684	26.34963	0.21390	0.72992	0.46240	-0.50339	-0.36154	0.88618	0.28979	0.58009	-0.02953	0.81402	
-772.22015	-106.28966	1988.79209	1.88275	35.34166	25.97868	0.22564	0.73329	0.45488	-0.50533	-0.35731	0.89015	0.28278	0.57845	-0.02680	0.81528	
-771.58400	-97.83492	1989.38114	1.73745	35.23597	25.60432	0.20867	0.73657	0.44773	-0.50695	-0.35298	0.89383	0.27656	0.57695	-0.02476	0.81641	
-770.95648	-89.38774	1989.90747	1.66708	35.13084	25.15930	0.21711	0.74025	0.44011	-0.50826	-0.34769	0.89763	0.27087	0.57545	-0.02379	0.81749	
-770.20978	-80.89359	1990.24385	1.72924	35.19456	24.63312	0.22586	0.74283	0.43243	-0.51109	-0.34061	0.90133	0.26755	0.57635	-0.02466	0.81683	
-769.44382	-72.33067	1990.57432	1.78749	35.07977	24.11596	0.21183	0.74693	0.42475	-0.51156	-0.33437	0.90495	0.26318	0.57472	-0.02553	0.81795	
-768.63407	-63.67866	1990.75409	1.94381	35.02273	23.54202	0.28857	0.75076	0.41704	-0.51228	-0.32710	0.90846	0.26019	0.57390	-0.02778	0.81845	
-767.75959	-55.11248	1990.85420	2.17972	35.03344	22.88678	0.28235	0.75436	0.40874	-0.51369	-0.31845	0.91212	0.25813	0.57405	-0.03114	0.81822	
-766.82991	-46.49748	1990.78542	2.53998	35.10030	22.15385	0.29810	0.75775	0.40033	-0.51532	-0.30852	0.91566	0.25766	0.57501	-0.03626	0.81734	
-765.91339	-37.87994	1990.61213	2.95444	35.06031	21.38698	0.29618	0.76218	0.39175	-0.51538	-0.29850	0.91910	0.25719	0.57444	-0.04219	0.81746	
-764.96890	-29.19126	1990.32853	3.44803	35.10020	20.54761	0.29745	0.76610	0.38273	-0.51634	-0.28716	0.92255	0.25777	0.57501	-0.04921	0.81667	
-764.01216	-20.55228	1989.94534	3.99981	35.05213	19.66609	0.28674	0.77088	0.37344	-0.51603	-0.27550	0.92589	0.25849	0.57432	-0.05710	0.81664	
-763.04980	-11.92376	1989.40896	4.67272	35.07743	18.67527	0.28614	0.77529	0.36349	-0.51653	-0.26205	0.92921	0.26058	0.57468	-0.06667	0.81566	
-762.04135	-3.25744	1988.74971	5.42170	35.06939	17.66957	0.28210	0.77984	0.35390	-0.51633	-0.24842	0.93208	0.26364	0.57457	-0.07733	0.81480	
-761.02428	5.26046	1987.94649	6.21477	34.99251	16.58723	0.29704	0.78514	0.34330	-0.51547	-0.23387	0.93503	0.26650	0.57347	-0.08869	0.81441	
-759.95339	13.79471	1986.99698	7.14041	34.95910	15.43494	0.30018	0.79000	0.33273	-0.51496	-0.21812	0.93750	0.27113	0.57299	-0.10187	0.81321	
-758.84931	22.25553	1985.83319	8.18808	34.90662	14.19325	0.28078	0.79505	0.32171	-0.51420	-0.20108	0.93961	0.27695	0.57224	-0.11680	0.81173	
-757.80458	30.60218	1984.49328	9.28356	34.82084	12.89378	0.27366	0.80024	0.31001	-0.51333	-0.18319	0.94146	0.28300	0.57101	-0.13243	0.81019	
-756.73684	38.81417	1982.95822	10.54038	34.65892	11.48796	0.23963	0.80607	0.29775	-0.51146	-0.16382	0.94271	0.29061	0.56869	-0.15047	0.80867	
-755.72612	46.92543	1981.19777	11.87976	34.45732	10.02786	0.27613	0.81195	0.28509	-0.50937	-0.14358	0.94335	0.29912	0.56579	-0.16974	0.80689	
-754.71621	54.90577	1979.20605	13.23091	34.12131	8.54624	0.26929	0.81866	0.27162	-0.50598	-0.12303	0.94357	0.30748	0.56095	-0.18948	0.80588	
-753.79961	62.80465	1976.94350	14.72583	33.83075	6.99733	0.26978	0.82450	0.25829	-0.50348	-0.10120	0.94271	0.31790	0.55674	-0.21116	0.80340	
-752.94741	70.69355	1974.38677	16.11308	33.33450	5.53541	0.23187	0.83158	0.24447	-0.49871	-0.08059	0.94152	0.32717	0.54953	-0.23187	0.80266	
-752.21147	78.49719	1971.45741	17.59317	32.90797	4.01546	0.19531	0.83748	0.23056	-0.49544	-0.05879	0.93939	0.33778	0.54329	-0.25376	0.80028	
-751.50617	86.39042	1968.24852	18.99115	32.32280	2.58057	0.21562	0.84419	0.21640	-0.49042	-0.03805	0.93678	0.34786	0.53469	-0.27500	0.79905	
-750.80639	94.24892	1964.73982	20.38656	31.68438	1.20808	0.18765	0.85077	0.20269	-0.48489	-0.01794	0.93330	0.35865	0.52524	-0.29643	0.79765	
-750.15452	102.09502	1961.03069	21.75155	31.01325	-0.10465	0.18308	0.85705	0.18924	-0.47923	0.00157	0.92915	0.36971	0.51524	-0.31761	0.79603	
-749.51483	109.86326	1957.04463	23.15320	30.27244	-1.37149	0.16501	0.86339	0.17615	-0.47279	0.02067	0.92394	0.38198	0.50411	-0.33957	0.79408	
-748.91284	117.53662	1952.96551	24.43911	29.40359	-2.56733	0.16001	0.87031	0.16214	-0.46505	0.03902	0.91859	0.39329	0.49096	-0.36043	0.79313	
-748.33337	125.08437	1948.72640	25.75559	28.42766	-3.76069	0.15895	0.87753	0.14734	-0.45633	0.05768	0.91228	0.40548	0.47605	-0.38214	0.79205	
-747.84205	132.45387	1944.37263	27.08605	27.38712	-4.99183	0.15942	0.88455	0.13119	-0.44762	0.07726	0.90517	0.41796	0.46000	-0.40429	0.79054	
-747.45569	139.79575	1939.97428	28.31456	26.20598	-6.15246	0.16422	0.89204	0.11390	-0.43736	0.09616	0.89773	0.42991	0.44160	-0.42556	0.78987	
-747.07493	147.20360	1935.44388	29.48687	24.97445	-7.30301	0.14504	0.89914	0.09549	-0.42711	0.11523	0.88982	0.44151	0.42221	-0.44620	0.78908	
-746.72289	154.55086	1930.82866	30.56661	23.71743	-8.46586	0.15719	0.90556	0.07556	-0.41743	0.13479	0.88177	0.45201	0.40223	-0.46559	0.78832	
-746.20536	161.94521	1926.08284	31.54514	22.51062	-9.62631	0.14561	0.91080	0.05497	-0.40917	0.15448	0.87372	0.46124	0.38285	-0.48331	0.78730	
-745.56403	169.30456	1921.25097	32.54893	21.50829	-10.80647	0.17198	0.91387	0.03572	-0.40444	0.17444	0.86497	0.47053	0.36664	-0.50055	0.78423	
-744.69872	176.80228	1916.36120	33.30969	20.50180	-11.90322	0.20699	0.91652	0.01583	-0.39967	0.19319	0.85742	0.47698	0.35024	-0.51438	0.78278	
-743.63798	184.30290	1911.42261	34.02097	19.64700	-12.95499	0.20883	0.91781	-0.00248	-0.39701	0.21113	0.84991	0.48278	0.33622	-0.52692	0.78058	
-742.37876	191.78348	1906.40615	34.57425	18.88882	-13.95471	0.19116	0.91822	-0.02028	-0.39554	0.22817	0.84339	0.48644	0.32373	-0.53691	0.77905	
-740.98256	199.24235	1901.30643	35.03855	18.22049	-14.86804	0.17363	0.91806	-0.03659	-0.39475	0.24373	0.83742	0.48922	0.31267	-0.54534	0.77771	
-739.40920	206.65763	1896.06132	35.40782	17.63380	-15.70023	0.20527	0.91746	-0.05159	-0.39448	0.25789	0.83214	0.49096	0.30293	-0.55217	0.77675	
-737.75812	213.91560	1890.64666	35.66450	17.02540	-16.45467	0.15492	0.91701	-0.06641	-0.39329	0.27084	0.82753	0.49178	0.29280	-0.55749	0.77684	
-736.06736	220.90087	1885.09006	35.98834	16.58439	-17.19432	0.15626	0.91557	-0.07896	-0.39434	0.28332	0.82256	0.49309	0.28543	-0.56318	0.77548	
-734.29234	227.66126	1879.33972	36.25739	16.14916	-17.87495	0.18752	0.91417	-0.09095	-0.39498	0.29483	0.81793	0.49402	0.27814	-0.56808	0.77455	
-732.50104	234.03027	1873.47918	36.55807	15.70903	-18.50667	0.17186	0.91287	-0.10203	-0.39530	0.30556	0.81290	0.49580	0.27075	-0.57339	0.77325	
-730.60184	240.06451	1867.36147	36.83767	15.28632	-19.09364	0.16779	0.91155	-0.11243	-0.39552	0.31554	0.80801	0.49754	0.26364	-0.57834	0.77202	
-728.57409	245.67855	1861.09402	37.19525	14.92672	-19.68632	0.16791	0.90978	-0.12173	-0.39684	0.32550	0.80248	0.50008	0.25758	-0.58413	0.76970	
-726.43038	250.83443	1854.62938	37.56515	14.55577	-20.25626	0.16641	0.90804	-0.13069	-0.39797	0.33511	0.79669	0.50299	0.25132	-0.59010	0.76722	
-724.15364	255.54888	1848.00619	38.03354	14.25340	-20.81570	0.16168	0.90595	-0.13811	-0.40022	0.34442	0.79015	0.50699	0.24621	-0.59716	0.76340	
-721.79744	259.85722	1841.20467	38.42326	14.01423	-21.35637	0.16655	0.90361	-0.14514	-0.40301	0.35333	0.78445	0.50970	0.24216	-0.60297	0.76012	
-719.30904	263.94233	1834.10009	38.87321	13.75380	-21.83175	0.16976	0.90166	-0.15101	-0.40522	0.36122	0.77819	0.51375	0.23775	-0.60960	0.75621	
-716.76953	267.80400	1826.79637	39.23680	13.50871	-22.27303	0.16870	0.89979	-0.15684	-0.40717	0.36853	0.77275	0.51676	0.23359	-0.61503	0.75311	
-714.17792	271.46589	1819.21182	39.40740	13.27843	-22.58459	0.19401	0.89863	-0.16211	-0.40766	0.37378	0.76940	0.51799	0.22968	-0.61786	0.75200	
-711.60995	275.11010	1811.43013	39.58376	13.07924	-22.93480	0.21241	0.89706	-0.16753	-0.40893	0.37957	0.76596	0.51887	0.22630	-0.62068	0.75070	
-709.04395	278.68581	1803.38268	39.74807	12.91147	-23.21731	0.20064	0.89578	-0.17180	-0.40996	0.38425	0.76292	0.51990	0.22345	-0.62325	0.74942	
