X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
965.73434	-318.56772	1260.83457	-4.40442	-15.75968	162.29623	0.38126	-0.91683	0.28333	-0.28133	-0.29266	-0.95617	-0.00919	-0.27160	0.07391	0.95957	
965.93075	-318.03234	1254.04542	-4.27267	-15.30877	162.27011	0.37991	-0.91871	0.28495	-0.27347	-0.29372	-0.95585	-0.00921	-0.26402	0.07186	0.96184	
966.21357	-317.28207	1247.20728	-4.12977	-14.89798	162.27107	0.37256	-0.92049	0.28609	-0.26618	-0.29428	-0.95567	-0.00949	-0.25710	0.06959	0.96388	
966.55673	-316.32614	1240.49489	-3.96995	-14.46216	162.30156	0.36481	-0.92248	0.28681	-0.25840	-0.29437	-0.95564	-0.00978	-0.24974	0.06704	0.96599	
966.95556	-315.20999	1233.84605	-3.82466	-13.92717	162.35408	0.35920	-0.92493	0.28716	-0.24907	-0.29422	-0.95569	-0.00923	-0.24069	0.06474	0.96844	
967.38586	-313.90243	1227.27477	-3.70109	-13.46808	162.40923	0.39112	-0.92703	0.28725	-0.24106	-0.29391	-0.95579	-0.00871	-0.23290	0.06278	0.97047	
967.84214	-312.38764	1220.77270	-3.50203	-13.24289	162.45967	0.49229	-0.92815	0.28747	-0.23643	-0.29336	-0.95594	-0.01067	-0.22908	0.05946	0.97159	
968.37786	-310.56653	1214.37817	-3.28051	-12.74325	162.55511	0.48035	-0.93051	0.28725	-0.22725	-0.29240	-0.95623	-0.01143	-0.22058	0.05581	0.97377	
968.99658	-308.44996	1208.22655	-3.11557	-12.42049	162.71626	0.39974	-0.93250	0.28550	-0.22122	-0.29015	-0.95691	-0.01191	-0.21508	0.05308	0.97515	
969.56702	-306.17234	1202.13057	-2.91193	-12.05294	162.80139	0.41932	-0.93423	0.28517	-0.21424	-0.28917	-0.95719	-0.01313	-0.20882	0.04968	0.97669	
970.12267	-303.74930	1196.13478	-2.78610	-11.86233	162.92160	0.40097	-0.93549	0.28378	-0.21054	-0.28741	-0.95771	-0.01383	-0.20556	0.04757	0.97749	
970.68316	-301.07351	1190.27586	-2.54666	-11.64452	163.03940	0.41844	-0.93682	0.28285	-0.20583	-0.28571	-0.95818	-0.01632	-0.20184	0.04352	0.97845	
971.21429	-298.22588	1184.51688	-2.39209	-11.56540	163.15588	0.40007	-0.93766	0.28151	-0.20381	-0.28389	-0.95869	-0.01810	-0.20049	0.04089	0.97884	
971.73947	-295.16135	1178.86284	-2.16303	-11.44520	163.30130	0.39730	-0.93878	0.27996	-0.20077	-0.28163	-0.95930	-0.02082	-0.19843	0.03699	0.97942	
972.26609	-291.83156	1173.31352	-2.00032	-11.36534	163.44228	0.41388	-0.93974	0.27821	-0.19872	-0.27939	-0.95991	-0.02267	-0.19706	0.03422	0.97979	
972.71742	-288.31939	1167.77874	-1.82722	-11.30676	163.60611	0.42090	-0.94072	0.27610	-0.19699	-0.27676	-0.96062	-0.02472	-0.19606	0.03127	0.98009	
973.14684	-284.52685	1162.31691	-1.63297	-11.28137	163.83339	0.40578	-0.94190	0.27296	-0.19575	-0.27305	-0.96162	-0.02708	-0.19563	0.02795	0.98028	
973.57135	-280.52276	1156.89680	-1.51925	-11.19045	164.06612	0.39620	-0.94330	0.26948	-0.19383	-0.26931	-0.96265	-0.02777	-0.19407	0.02601	0.98064	
973.97241	-276.26369	1151.48093	-1.43585	-11.15806	164.34483	0.39959	-0.94470	0.26509	-0.19304	-0.26475	-0.96391	-0.02808	-0.19352	0.02458	0.98079	
974.35725	-271.73396	1146.12029	-1.29796	-11.34944	164.67137	0.42726	-0.94557	0.25999	-0.19573	-0.25919	-0.96536	-0.03016	-0.19679	0.02221	0.98019	
974.73904	-267.09944	1140.67393	-1.17799	-11.17571	164.94327	0.42570	-0.94736	0.25587	-0.19247	-0.25485	-0.96650	-0.03049	-0.19382	0.02017	0.98083	
975.16789	-262.28633	1135.25556	-1.05953	-11.20358	165.23659	0.46460	-0.94856	0.25131	-0.19256	-0.24997	-0.96774	-0.03162	-0.19430	0.01814	0.98078	
975.61810	-257.36324	1129.75988	-0.92768	-10.97209	165.47789	0.46910	-0.95035	0.24774	-0.18829	-0.24617	-0.96870	-0.03205	-0.19033	0.01589	0.98159	
976.09820	-252.37743	1124.30465	-0.76727	-10.89469	165.73253	0.46139	-0.95169	0.24397	-0.18646	-0.24201	-0.96969	-0.03360	-0.18900	0.01315	0.98189	
976.66446	-247.27070	1118.86436	-0.58278	-10.83074	165.98053	0.48543	-0.95293	0.24038	-0.18477	-0.23794	-0.97063	-0.03565	-0.18791	0.00999	0.98214	
977.22063	-242.04474	1113.38217	-0.33286	-10.37093	166.24785	0.46536	-0.95546	0.23670	-0.17624	-0.23384	-0.97157	-0.03715	-0.18002	0.00571	0.98365	
977.77787	-236.89784	1108.11813	-0.06464	-10.35825	166.49055	0.63571	-0.95649	0.23341	-0.17509	-0.22980	-0.97238	-0.04091	-0.17980	0.00111	0.98370	
978.45650	-231.33835	1102.66071	0.27829	-9.92894	166.69949	0.43775	-0.95860	0.23087	-0.16668	-0.22661	-0.97297	-0.04439	-0.17243	-0.00478	0.98501	
979.07558	-225.81395	1097.35197	0.53511	-9.73176	166.96959	0.43174	-0.96023	0.22700	-0.16257	-0.22222	-0.97385	-0.04721	-0.16904	-0.00920	0.98557	
979.63660	-220.23825	1092.05773	0.79307	-9.41567	167.23297	0.44734	-0.96214	0.22317	-0.15648	-0.21801	-0.97468	-0.04965	-0.16360	-0.01365	0.98643	
980.18190	-214.53433	1086.94899	1.12957	-9.22050	167.47006	0.45379	-0.96357	0.21999	-0.15211	-0.21415	-0.97531	-0.05400	-0.16023	-0.01946	0.98689	
980.65224	-208.73922	1081.83822	1.41601	-9.05098	167.72122	0.46841	-0.96496	0.21640	-0.14841	-0.21002	-0.97600	-0.05759	-0.15731	-0.02440	0.98725	
981.11906	-202.79501	1076.80790	1.69386	-8.69335	167.97992	0.47399	-0.96684	0.21253	-0.14161	-0.20586	-0.97672	-0.06037	-0.15115	-0.02922	0.98808	
981.54114	-196.75695	1071.91676	1.99062	-8.50395	168.27110	0.45507	-0.96836	0.20819	-0.13764	-0.20105	-0.97749	-0.06405	-0.14788	-0.03435	0.98841	
981.95509	-190.59531	1067.06428	2.25615	-8.29602	168.56137	0.44460	-0.96988	0.20373	-0.13350	-0.19624	-0.97825	-0.06718	-0.14429	-0.03896	0.98877	
982.37561	-184.20969	1062.40059	2.52526	-8.20204	168.93974	0.47829	-0.97139	0.19782	-0.13143	-0.18988	-0.97927	-0.07058	-0.14266	-0.04361	0.98881	
982.78089	-177.73979	1057.81051	2.79153	-7.80775	169.24564	0.46344	-0.97333	0.19288	-0.12422	-0.18487	-0.98004	-0.07317	-0.13585	-0.04825	0.98955	
983.24006	-171.08091	1053.39295	3.00948	-7.50341	169.60933	0.39419	-0.97518	0.18685	-0.11880	-0.17881	-0.98101	-0.07516	-0.13059	-0.05205	0.99007	
983.72859	-164.27280	1049.21100	3.23648	-7.19804	169.98463	0.31887	-0.97700	0.18060	-0.11337	-0.17254	-0.98196	-0.07735	-0.12530	-0.05601	0.99054	
984.14727	-157.35445	1045.24064	3.50300	-6.76932	170.29430	0.25546	-0.97882	0.17537	-0.10567	-0.16741	-0.98263	-0.08006	-0.11787	-0.06067	0.99117	
984.54297	-150.38336	1041.49007	3.71920	-6.47344	170.64096	0.21585	-0.98040	0.16949	-0.10046	-0.16158	-0.98342	-0.08230	-0.11274	-0.06445	0.99153	
984.90229	-143.33568	1037.97856	3.87741	-6.23109	171.00664	0.19324	-0.98187	0.16321	-0.09639	-0.15540	-0.98430	-0.08372	-0.10854	-0.06722	0.99182	
985.20003	-136.20052	1034.70697	4.09321	-6.09326	171.34717	0.17804	-0.98303	0.15755	-0.09393	-0.14960	-0.98496	-0.08650	-0.10615	-0.07098	0.99181	
985.45004	-128.98317	1031.71456	4.25484	-5.82765	171.65359	0.13079	-0.98430	0.15221	-0.08941	-0.14441	-0.98559	-0.08811	-0.10154	-0.07381	0.99209	
985.59521	-121.79246	1028.89318	4.37880	-5.89956	172.09195	0.14809	-0.98524	0.14496	-0.09101	-0.13686	-0.98652	-0.08972	-0.10278	-0.07595	0.99180	
985.69738	-114.64307	1026.35091	4.53714	-5.84242	172.47049	0.14909	-0.98623	0.13861	-0.09023	-0.13036	-0.98722	-0.09172	-0.10179	-0.07869	0.99169	
985.74977	-107.48766	1024.02460	4.71820	-5.77287	172.83595	0.19396	-0.98716	0.13250	-0.08920	-0.12408	-0.98780	-0.09411	-0.10059	-0.08184	0.99156	
985.71586	-100.40573	1021.99836	4.92309	-5.73340	173.20224	0.19413	-0.98800	0.12644	-0.08867	-0.11777	-0.98829	-0.09700	-0.09990	-0.08539	0.99133	
985.61645	-93.36145	1020.21394	5.14797	-5.68188	173.57585	0.21620	-0.98884	0.12026	-0.08795	-0.11134	-0.98872	-0.10020	-0.09901	-0.08929	0.99107	
985.46359	-86.30649	1018.64719	5.37264	-5.68888	173.91765	0.25089	-0.98947	0.11472	-0.08821	-0.10544	-0.98902	-0.10356	-0.09913	-0.09317	0.99070	
985.25186	-79.33816	1017.34132	5.51086	-5.87151	174.34161	0.25660	-0.98991	0.10792	-0.09186	-0.09808	-0.98956	-0.10561	-0.10230	-0.09553	0.99016	
984.96271	-72.45575	1016.19484	5.65579	-5.93064	174.74622	0.27514	-0.99047	0.10126	-0.09337	-0.09108	-0.99002	-0.10755	-0.10332	-0.09802	0.98981	
984.69846	-65.60637	1015.32519	5.75035	-6.02385	175.16176	0.33083	-0.99093	0.09440	-0.09559	-0.08388	-0.99054	-0.10864	-0.10494	-0.09964	0.98947	
984.50223	-58.75483	1014.77693	5.83892	-6.20388	175.56749	0.51654	-0.99117	0.08784	-0.09932	-0.07683	-0.99099	-0.10974	-0.10807	-0.10114	0.98899	
984.18435	-52.17367	1014.32408	5.87245	-6.09002	175.96809	0.48435	-0.99190	0.08077	-0.09808	-0.06992	-0.99153	-0.10948	-0.10609	-0.10174	0.98914	
983.92231	-45.84946	1014.01497	6.03229	-6.21387	176.24246	0.47803	-0.99199	0.07652	-0.10052	-0.06515	-0.99158	-0.11192	-0.10824	-0.10447	0.98862	
983.68828	-39.66284	1013.92953	6.21863	-6.25898	176.47360	0.49822	-0.99216	0.07293	-0.10151	-0.06114	-0.99151	-0.11478	-0.10902	-0.10768	0.98819	
983.48980	-33.59104	1014.00390	6.38203	-6.41349	176.64522	0.49234	-0.99204	0.07055	-0.10432	-0.05815	-0.99137	-0.11746	-0.11170	-0.11046	0.98758	
983.27632	-27.64167	1014.15614	6.52347	-6.52113	176.80598	0.49591	-0.99199	0.06824	-0.10633	-0.05536	-0.99126	-0.11972	-0.11357	-0.11288	0.98710	
983.11169	-21.79821	1014.42796	6.66639	-6.66934	176.92226	0.52474	-0.99180	0.06679	-0.10895	-0.05333	-0.99108	-0.12211	-0.11614	-0.11530	0.98652	
982.94568	-16.14663	1014.74308	6.79246	-6.70695	177.00894	0.54332	-0.99180	0.06561	-0.10964	-0.05182	-0.99091	-0.12416	-0.11679	-0.11746	0.98619	
982.83001	-10.68036	1015.13450	6.87956	-6.82771	177.07822	0.54894	-0.99162	0.06483	-0.11177	-0.05061	-0.99078	-0.12564	-0.11888	-0.11893	0.98576	
982.76949	-5.40630	1015.57553	6.96650	-6.91372	177.15109	0.52274	-0.99150	0.06392	-0.11331	-0.04934	-0.99066	-0.12708	-0.12037	-0.12041	0.98540	
982.73053	-0.42012	1016.04985	7.06180	-7.02236	177.21811	0.51771	-0.99133	0.06318	-0.11522	-0.04817	-0.99052	-0.12868	-0.12226	-0.12202	0.98497	
982.74828	4.37945	1016.61680	7.13875	-7.06766	177.28810	0.53101	-0.99129	0.06222	-0.11607	-0.04695	-0.99041	-0.12991	-0.12304	-0.12333	0.98471	
982.80384	8.87640	1017.14525	7.23480	-7.11912	177.33650	0.52013	-0.99122	0.06169	-0.11696	-0.04611	-0.99024	-0.13151	-0.12393	-0.12496	0.98439	
982.91249	13.12238	1017.68195	7.30452	-7.08119	177.39201	0.52413	-0.99134	0.06079	-0.11636	-0.04516	-0.99014	-0.13257	-0.12328	-0.12617	0.98432	
983.05795	17.13963	1018.19333	7.37605	-7.10928	177.46448	0.54164	-0.99134	0.05975	-0.11694	-0.04390	-0.99005	-0.13369	-0.12376	-0.12739	0.98410	
983.23546	20.96368	1018.69741	7.43956	-7.10638	177.53656	0.55382	-0.99140	0.05862	-0.11699	-0.04265	-0.98998	-0.13463	-0.12371	-0.12849	0.98396	
983.35773	24.58370	1019.10788	7.55661	-7.21988	177.54617	0.54523	-0.99116	0.05895	-0.11884	-0.04247	-0.98970	-0.13672	-0.12568	-0.13046	0.98346	
983.58016	27.96579	1019.57276	7.59968	-7.24185	177.64784	0.49930	-0.99119	0.05734	-0.11942	-0.04071	-0.98970	-0.13727	-0.12606	-0.13120	0.98331	
983.79715	31.05569	1019.97443	7.68156	-7.17954	177.74634	0.52748	-0.99139	0.05566	-0.11851	-0.03902	-0.98960	-0.13843	-0.12498	-0.13262	0.98326	
984.04823	33.96409	1020.36430	7.73419	-7.12413	177.81938	0.51181	-0.99156	0.05438	-0.11768	-0.03776	-0.98955	-0.13916	-0.12402	-0.13354	0.98325	
984.29089	36.60858	1020.70760	7.82165	-6.98685	177.89854	0.51366	-0.99191	0.05287	-0.11544	-0.03640	-0.98942	-0.14042	-0.12164	-0.13508	0.98334	
984.58728	38.79955	1020.77733	8.09725	-7.28300	178.12616	0.54129	-0.99140	0.05022	-0.12083	-0.03244	-0.98892	-0.14488	-0.12677	-0.13972	0.98204	
984.81250	41.21447	1021.27354	7.99077	-6.86354	178.05463	0.53033	-0.99226	0.05022	-0.11356	-0.03370	-0.98916	-0.14295	-0.11951	-0.13802	0.98319	
985.08748	43.26519	1021.57300	8.06471	-6.77371	178.16879	0.49074	-0.99251	0.04818	-0.11224	-0.03173	-0.98908	-0.14395	-0.11795	-0.13931	0.98320	
985.34434	45.10213	1021.81555	8.14689	-6.66313	178.24461	0.50869	-0.99278	0.04676	-0.11047	-0.03043	-0.98894	-0.14516	-0.11603	-0.14075	0.98322	
985.57179	46.79455	1022.04870	8.18773	-6.61143	178.35262	0.51269	-0.99294	0.04485	-0.10982	-0.02856	-0.98893	-0.14563	-0.11514	-0.14147	0.98322	
985.76551	48.37372	1022.27427	8.22264	-6.57568	178.50208	0.48155	-0.99308	0.04224	-0.10956	-0.02597	-0.98895	-0.14593	-0.11452	-0.14208	0.98321	
985.92618	49.79053	1022.49421	8.27827	-6.52825	178.64230	0.46899	-0.99324	0.03981	-0.10907	-0.02354	-0.98891	-0.14661	-0.11369	-0.14305	0.98316	
986.06245	51.07576	1022.66459	8.33406	-6.48694	178.79980	0.47468	-0.99338	0.03710	-0.10872	-0.02081	-0.98888	-0.14725	-0.11298	-0.14402	0.98311	
986.17094	52.25534	1022.81246	8.34181	-6.42315	178.96565	0.46914	-0.99356	0.03409	-0.10805	-0.01794	-0.98897	-0.14705	-0.11187	-0.14417	0.98321	
986.25278	53.35247	1022.98842	8.38502	-6.39238	179.14230	0.44336	-0.99367	0.03104	-0.10795	-0.01488	-0.98896	-0.14746	-0.11134	-0.14492	0.98316	
986.29422	54.30771	1023.08022	8.39781	-6.30652	179.32411	0.44599	-0.99388	0.02771	-0.10694	-0.01172	-0.98902	-0.14732	-0.10985	-0.14516	0.98329	
986.33609	55.22236	1023.14961	8.41746	-6.24373	179.51508	0.42532	-0.99403	0.02429	-0.10634	-0.00841	-0.98906	-0.14729	-0.10876	-0.14552	0.98336	
986.34462	56.06271	1023.20898	8.45192	-6.11151	179.66623	0.40856	-0.99430	0.02141	-0.10445	-0.00579	-0.98903	-0.14759	-0.10646	-0.14614	0.98352	
986.35839	56.88704	1023.25941	8.46174	-6.06850	179.84438	0.38854	-0.99439	0.01824	-0.10417	-0.00270	-0.98907	-0.14743	-0.10572	-0.14632	0.98357	
986.34515	57.65355	1023.29680	8.52291	-6.08518	-179.98013	0.37114	-0.99437	0.01537	-0.10489	0.00034	-0.98896	-0.14817	-0.10601	-0.14737	0.98338	
986.31853	58.39466	1023.32947	8.52363	-6.04209	-179.81813	0.37509	-0.99444	0.01246	-0.10457	0.00316	-0.98900	-0.14789	-0.10526	-0.14739	0.98346	
986.30445	59.12181	1023.37304	8.52917	-6.01757	-179.65204	0.34985	-0.99447	0.00954	-0.10457	0.00604	-0.98902	-0.14768	-0.10483	-0.14750	0.98349	
986.29382	59.84722	1023.37190	8.54109	-5.95432	-179.50896	0.34226	-0.99457	0.00693	-0.10385	0.00852	-0.98901	-0.14763	-0.10374	-0.14772	0.98357	
986.32047	60.54702	1023.38363	8.54549	-5.89210	-179.36929	0.33668	-0.99466	0.00437	-0.10315	0.01095	-0.98901	-0.14747	-0.10266	-0.14781	0.98367	
986.36988	61.23239	1023.41019	8.55412	-5.88560	-179.21783	0.31785	-0.99464	0.00175	-0.10342	0.01358	-0.98899	-0.14735	-0.10254	-0.14796	0.98366	
986.44938	61.92513	1023.45856	8.56427	-5.81096	-179.08878	0.30732	-0.99474	-0.00065	-0.10247	0.01582	-0.98896	-0.14731	-0.10125	-0.14815	0.98377	
986.55496	62.56683	1023.49917	8.56463	-5.75974	-178.98116	0.30501	-0.99479	-0.00264	-0.10187	0.01769	-0.98896	-0.14714	-0.10036	-0.14817	0.98386	
986.68092	63.23627	1023.54731	8.61127	-5.71103	-178.90967	0.30935	-0.99486	-0.00392	-0.10122	0.01893	-0.98883	-0.14783	-0.09951	-0.14899	0.98382	
986.84951	63.91291	1023.63432	8.62858	-5.58659	-178.84201	0.29622	-0.99505	-0.00538	-0.09926	0.02011	-0.98877	-0.14805	-0.09735	-0.14932	0.98399	
987.00724	64.57864	1023.73924	8.64567	-5.52473	-178.78314	0.29077	-0.99513	-0.00653	-0.09835	0.02114	-0.98872	-0.14827	-0.09628	-0.14963	0.98404	
987.09570	65.04592	1023.73702	8.80762	-5.61940	-178.83328	0.19359	-0.99499	-0.00513	-0.09986	0.02026	-0.98831	-0.15112	-0.09792	-0.15238	0.98346	
987.35085	65.89237	1023.98454	8.69793	-5.36372	-178.73703	0.29776	-0.99538	-0.00765	-0.09571	0.02194	-0.98857	-0.14915	-0.09348	-0.15056	0.98417	
987.45658	66.39894	1024.06615	8.81228	-5.45505	-178.80467	0.19987	-0.99525	-0.00605	-0.09712	0.02077	-0.98828	-0.15120	-0.09506	-0.15250	0.98372	
987.65423	67.09510	1024.28659	8.83099	-5.45042	-178.80948	0.20405	-0.99526	-0.00595	-0.09703	0.02068	-0.98824	-0.15154	-0.09498	-0.15283	0.98368	
987.84030	67.75402	1024.53977	8.82444	-5.39383	-178.83951	0.20976	-0.99537	-0.00560	-0.09598	0.02016	-0.98825	-0.15149	-0.09400	-0.15273	0.98379	
988.00379	68.38748	1024.80778	8.81742	-5.39027	-178.87894	0.20389	-0.99539	-0.00494	-0.09581	0.01948	-0.98827	-0.15144	-0.09394	-0.15261	0.98381	
988.17263	68.97088	1025.09011	8.79136	-5.30559	-178.95654	0.20588	-0.99555	-0.00387	-0.09415	0.01813	-0.98834	-0.15115	-0.09247	-0.15218	0.98402	
988.42429	69.71929	1025.53010	8.73133	-5.17565	-178.95779	0.32458	-0.99576	-0.00429	-0.09191	0.01811	-0.98850	-0.15015	-0.09021	-0.15118	0.98438	
988.61191	70.28174	1025.88718	8.70465	-5.12174	-179.03104	0.32749	-0.99586	-0.00321	-0.09079	0.01684	-0.98857	-0.14983	-0.08927	-0.15074	0.98453	
988.69976	70.63185	1026.11326	8.82510	-5.29118	-179.19075	0.21913	-0.99564	0.00019	-0.09328	0.01406	-0.98826	-0.15212	-0.09222	-0.15277	0.98395	
988.91224	71.12329	1026.50040	8.81878	-5.22709	-179.29726	0.21899	-0.99577	0.00185	-0.09190	0.01221	-0.98828	-0.15219	-0.09110	-0.15267	0.98407	
989.27483	71.75539	1027.03579	8.70605	-5.07848	-179.31987	0.33977	-0.99600	0.00166	-0.08929	0.01182	-0.98857	-0.15032	-0.08852	-0.15077	0.98460	
989.58720	72.21572	1027.50907	8.70041	-5.04426	-179.41116	0.35978	-0.99607	0.00314	-0.08846	0.01024	-0.98858	-0.15037	-0.08793	-0.15068	0.98466	
989.89346	72.62470	1028.00090	8.69089	-4.96495	-179.51295	0.36849	-0.99621	0.00467	-0.08683	0.00847	-0.98859	-0.15037	-0.08655	-0.15054	0.98481	
990.20970	73.00332	1028.50504	8.67038	-5.03083	-179.57344	0.36258	-0.99612	0.00586	-0.08781	0.00742	-0.98864	-0.15010	-0.08769	-0.15017	0.98476	
990.56952	73.38279	1029.08191	8.63032	-4.99208	-179.61232	0.37689	-0.99618	0.00637	-0.08705	0.00674	-0.98874	-0.14947	-0.08702	-0.14949	0.98493	
990.92983	73.75041	1029.71491	8.57300	-4.95261	-179.65807	0.38850	-0.99625	0.00697	-0.08626	0.00595	-0.98889	-0.14856	-0.08633	-0.14851	0.98513	
991.29435	74.09223	1030.36832	8.56601	-4.99299	-179.71832	0.37646	-0.99619	0.00810	-0.08679	0.00490	-0.98890	-0.14852	-0.08703	-0.14838	0.98509	
991.67065	74.40203	1031.04881	8.49445	-4.97125	-179.73685	0.37765	-0.99623	0.00826	-0.08638	0.00458	-0.98908	-0.14732	-0.08666	-0.14716	0.98531	
992.02470	74.67688	1031.72018	8.46037	-5.01800	-179.74747	0.37383	-0.99616	0.00851	-0.08716	0.00439	-0.98916	-0.14674	-0.08747	-0.14656	0.98533	
992.36616	74.90861	1032.41975	8.41177	-5.04622	-179.74376	0.38079	-0.99611	0.00844	-0.08767	0.00445	-0.98929	-0.14590	-0.08796	-0.14572	0.98541	
992.70228	75.09684	1033.12974	8.35536	-5.04909	-179.73737	0.39635	-0.99611	0.00825	-0.08774	0.00457	-0.98943	-0.14491	-0.08801	-0.14475	0.98555	
993.02516	75.25253	1033.87598	8.30726	-5.05392	-179.72388	0.38642	-0.99610	0.00796	-0.08786	0.00480	-0.98956	-0.14406	-0.08809	-0.14392	0.98566	
993.33546	75.04376	1034.41204	8.53070	-5.43103	-179.58324	0.58137	-0.99548	0.00685	-0.09468	0.00724	-0.98901	-0.14765	-0.09465	-0.14767	0.98450	
993.61149	75.39405	1035.43193	8.26400	-5.03812	-179.71344	0.38020	-0.99612	0.00767	-0.08762	0.00498	-0.98967	-0.14330	-0.08782	-0.14318	0.98579	
993.89253	75.34173	1036.23273	8.22283	-4.97821	-179.68810	0.38327	-0.99621	0.00702	-0.08666	0.00542	-0.98977	-0.14255	-0.08678	-0.14248	0.98599	
994.12769	75.28067	1037.07152	8.21804	-4.95966	-179.69586	0.37011	-0.99624	0.00710	-0.08632	0.00529	-0.98978	-0.14248	-0.08645	-0.14241	0.98603	
994.37324	75.19510	1037.99511	8.14721	-4.93787	-179.64777	0.35983	-0.99627	0.00611	-0.08608	0.00612	-0.98996	-0.14119	-0.08608	-0.14119	0.98623	
994.59350	75.00040	1038.92208	8.11258	-4.95914	-179.62915	0.36623	-0.99624	0.00579	-0.08649	0.00645	-0.99005	-0.14056	-0.08645	-0.14059	0.98629	
994.79785	74.74797	1039.85999	8.07821	-4.98069	-179.62186	0.36290	-0.99620	0.00567	-0.08688	0.00657	-0.99014	-0.13995	-0.08682	-0.13999	0.98634	
995.02433	74.42125	1040.84321	8.07190	-4.93443	-179.63098	0.36078	-0.99627	0.00570	-0.08607	0.00642	-0.99015	-0.13986	-0.08602	-0.13990	0.98642	
995.26997	74.02041	1041.86527	8.04902	-4.95634	-179.62502	0.35516	-0.99624	0.00562	-0.08646	0.00652	-0.99021	-0.13946	-0.08640	-0.13950	0.98645	
995.55148	73.54099	1042.91611	8.01833	-4.90330	-179.66837	0.38178	-0.99632	0.00619	-0.08544	0.00577	-0.99028	-0.13900	-0.08547	-0.13898	0.98660	
995.84600	72.98533	1043.97437	7.99804	-4.76348	-179.74097	0.37371	-0.99654	0.00708	-0.08286	0.00451	-0.99031	-0.13877	-0.08304	-0.13866	0.98685	
996.25029	72.34736	1045.06969	8.05240	-4.72350	-179.80441	0.39894	-0.99660	0.00816	-0.08201	0.00340	-0.99017	-0.13980	-0.08235	-0.13960	0.98678	
996.70220	71.56767	1046.18105	8.13197	-4.62556	-179.94003	0.41185	-0.99674	0.01037	-0.07998	0.00104	-0.98996	-0.14137	-0.08064	-0.14099	0.98672	
997.21813	70.65714	1047.37187	8.21181	-4.53999	179.96339	0.42062	-0.99686	0.01194	-0.07825	-0.00064	-0.98974	-0.14288	-0.07915	-0.14238	0.98664	
997.75927	69.61449	1048.59488	8.34869	-4.45538	179.79552	0.44536	-0.99697	0.01481	-0.07634	-0.00356	-0.98936	-0.14547	-0.07768	-0.14476	0.98641	
998.37147	68.45454	1049.95906	8.44702	-4.33262	179.66745	0.46502	-0.99713	0.01684	-0.07387	-0.00579	-0.98907	-0.14733	-0.07555	-0.14647	0.98633	
999.01208	67.11857	1051.37808	8.63500	-4.27218	179.47589	0.46135	-0.99718	0.02023	-0.07227	-0.00912	-0.98852	-0.15081	-0.07449	-0.14972	0.98592	
999.70667	65.59242	1052.94510	8.76513	-4.13951	179.30328	0.46329	-0.99732	0.02302	-0.06948	-0.01213	-0.98811	-0.15324	-0.07219	-0.15199	0.98574	
1000.41585	63.91334	1054.54025	8.90716	-4.10687	179.12515	0.47760	-0.99732	0.02617	-0.06838	-0.01523	-0.98766	-0.15590	-0.07162	-0.15444	0.98540	
1001.13772	61.92308	1056.20847	9.15040	-4.05479	178.94841	0.37264	-0.99733	0.02936	-0.06688	-0.01831	-0.98690	-0.16028	-0.07071	-0.15863	0.98480	
1001.90420	59.99354	1058.05680	9.31618	-3.93898	178.77080	0.39147	-0.99741	0.03229	-0.06430	-0.02140	-0.98634	-0.16330	-0.06869	-0.16150	0.98448	
1002.68544	57.80715	1059.96152	9.52117	-3.81617	178.60852	0.42133	-0.99749	0.03495	-0.06160	-0.02423	-0.98567	-0.16696	-0.06656	-0.16505	0.98404	
1003.36680	55.26315	1061.91605	9.84672	-3.84708	178.35080	0.28643	-0.99733	0.03983	-0.06116	-0.02872	-0.98453	-0.17284	-0.06709	-0.17063	0.98305	
1004.23568	52.75751	1064.17593	10.00468	-3.74273	178.29462	0.38436	-0.99743	0.04064	-0.05909	-0.02970	-0.98402	-0.17556	-0.06528	-0.17336	0.98269	
1004.95317	49.91560	1066.49355	10.25205	-3.71265	178.14311	0.40010	-0.99738	0.04340	-0.05792	-0.03234	-0.98314	-0.17995	-0.06475	-0.17761	0.98197	
1005.63889	46.83902	1068.92461	10.48503	-3.68424	177.98706	0.38220	-0.99732	0.04623	-0.05675	-0.03505	-0.98228	-0.18409	-0.06426	-0.18160	0.98127	
1006.29241	43.46281	1071.43400	10.61240	-3.59370	177.79002	0.47907	-0.99729	0.04944	-0.05446	-0.03849	-0.98172	-0.18640	-0.06268	-0.18380	0.98096	
1006.82444	39.88058	1074.04488	10.83579	-3.73418	177.58675	0.37304	-0.99699	0.05359	-0.05599	-0.04202	-0.98078	-0.19052	-0.06513	-0.18760	0.98008	
1007.51026	36.42583	1076.97779	10.95045	-3.69933	177.51538	0.49565	-0.99698	0.05481	-0.05505	-0.04326	-0.98034	-0.19253	-0.06452	-0.18956	0.97975	
1008.11616	32.67251	1080.01596	11.11238	-3.86257	177.36588	0.48829	-0.99667	0.05807	-0.05717	-0.04585	-0.97962	-0.19557	-0.06736	-0.19230	0.97902	
1008.71527	28.78478	1083.16506	11.34231	-4.06817	177.20757	0.48021	-0.99630	0.06170	-0.05989	-0.04860	-0.97863	-0.19983	-0.07094	-0.19617	0.97800	
